Date,Median Days To Close,RegionID,RegionName,RegionType,SizeRank,StateName
2018-05-31,20.0,395245,"Youngstown, OH",msa,106,OH
2018-06-30,21.0,395245,"Youngstown, OH",msa,106,OH
2018-07-31,21.0,395245,"Youngstown, OH",msa,106,OH
2018-08-31,21.0,395245,"Youngstown, OH",msa,106,OH
2018-09-30,21.0,395245,"Youngstown, OH",msa,106,OH
2018-10-31,20.0,395245,"Youngstown, OH",msa,106,OH
2018-11-30,20.0,395245,"Youngstown, OH",msa,106,OH
2018-12-31,19.0,395245,"Youngstown, OH",msa,106,OH
2019-01-31,18.0,395245,"Youngstown, OH",msa,106,OH
2019-02-28,18.0,395245,"Youngstown, OH",msa,106,OH
2019-03-31,20.0,395245,"Youngstown, OH",msa,106,OH
2019-04-30,20.0,395245,"Youngstown, OH",msa,106,OH
2019-05-31,21.0,395245,"Youngstown, OH",msa,106,OH
2019-06-30,20.0,395245,"Youngstown, OH",msa,106,OH
2019-07-31,22.0,395245,"Youngstown, OH",msa,106,OH
2019-08-31,21.0,395245,"Youngstown, OH",msa,106,OH
2019-09-30,21.0,395245,"Youngstown, OH",msa,106,OH
2019-10-31,22.0,395245,"Youngstown, OH",msa,106,OH
2019-11-30,23.0,395245,"Youngstown, OH",msa,106,OH
2019-12-31,22.0,395245,"Youngstown, OH",msa,106,OH
2020-01-31,23.0,395245,"Youngstown, OH",msa,106,OH
2020-02-29,25.0,395245,"Youngstown, OH",msa,106,OH
2020-03-31,27.0,395245,"Youngstown, OH",msa,106,OH
2020-04-30,29.0,395245,"Youngstown, OH",msa,106,OH
2020-05-31,30.0,395245,"Youngstown, OH",msa,106,OH
2020-06-30,,395245,"Youngstown, OH",msa,106,OH
2020-07-31,31.0,395245,"Youngstown, OH",msa,106,OH
2020-08-31,32.0,395245,"Youngstown, OH",msa,106,OH
2020-09-30,33.0,395245,"Youngstown, OH",msa,106,OH
2020-10-31,34.0,395245,"Youngstown, OH",msa,106,OH
2020-11-30,35.0,395245,"Youngstown, OH",msa,106,OH
2020-12-31,36.0,395245,"Youngstown, OH",msa,106,OH
2021-01-31,31.0,395245,"Youngstown, OH",msa,106,OH
2021-02-28,30.0,395245,"Youngstown, OH",msa,106,OH
2021-03-31,32.0,395245,"Youngstown, OH",msa,106,OH
2021-04-30,38.0,395245,"Youngstown, OH",msa,106,OH
2021-05-31,41.0,395245,"Youngstown, OH",msa,106,OH
2021-06-30,41.0,395245,"Youngstown, OH",msa,106,OH
2021-07-31,41.0,395245,"Youngstown, OH",msa,106,OH
2021-08-31,41.0,395245,"Youngstown, OH",msa,106,OH
2021-09-30,40.0,395245,"Youngstown, OH",msa,106,OH
2021-10-31,40.0,395245,"Youngstown, OH",msa,106,OH
2021-11-30,39.0,395245,"Youngstown, OH",msa,106,OH
2021-12-31,38.0,395245,"Youngstown, OH",msa,106,OH
2022-01-31,39.0,395245,"Youngstown, OH",msa,106,OH
2022-02-28,38.0,395245,"Youngstown, OH",msa,106,OH
2022-03-31,37.0,395245,"Youngstown, OH",msa,106,OH
2022-04-30,35.0,395245,"Youngstown, OH",msa,106,OH
2022-05-31,36.0,395245,"Youngstown, OH",msa,106,OH
2022-06-30,36.0,395245,"Youngstown, OH",msa,106,OH
2022-07-31,36.0,395245,"Youngstown, OH",msa,106,OH
2022-08-31,36.0,395245,"Youngstown, OH",msa,106,OH
2022-09-30,36.0,395245,"Youngstown, OH",msa,106,OH
2022-10-31,35.0,395245,"Youngstown, OH",msa,106,OH
2022-11-30,35.0,395245,"Youngstown, OH",msa,106,OH
2022-12-31,34.0,395245,"Youngstown, OH",msa,106,OH
2023-01-31,34.0,395245,"Youngstown, OH",msa,106,OH
2023-02-28,33.0,395245,"Youngstown, OH",msa,106,OH
2023-03-31,32.0,395245,"Youngstown, OH",msa,106,OH
2023-04-30,32.0,395245,"Youngstown, OH",msa,106,OH
2023-05-31,33.0,395245,"Youngstown, OH",msa,106,OH
2023-06-30,34.0,395245,"Youngstown, OH",msa,106,OH
2023-07-31,34.0,395245,"Youngstown, OH",msa,106,OH
2023-08-31,33.0,395245,"Youngstown, OH",msa,106,OH
2023-09-30,33.0,395245,"Youngstown, OH",msa,106,OH
2023-10-31,33.0,395245,"Youngstown, OH",msa,106,OH
2023-11-30,33.0,395245,"Youngstown, OH",msa,106,OH
2023-12-31,33.0,395245,"Youngstown, OH",msa,106,OH
2024-01-31,33.0,395245,"Youngstown, OH",msa,106,OH
2024-02-29,34.0,395245,"Youngstown, OH",msa,106,OH
2024-03-31,33.0,395245,"Youngstown, OH",msa,106,OH
2024-04-30,33.0,395245,"Youngstown, OH",msa,106,OH
2024-05-31,32.0,395245,"Youngstown, OH",msa,106,OH
2024-06-30,33.0,395245,"Youngstown, OH",msa,106,OH
2024-07-31,34.0,395245,"Youngstown, OH",msa,106,OH
2024-08-31,34.0,395245,"Youngstown, OH",msa,106,OH
2018-03-31,23.0,394770,"Lansing, MI",msa,107,MI
2018-04-30,24.0,394770,"Lansing, MI",msa,107,MI
2018-05-31,25.0,394770,"Lansing, MI",msa,107,MI
2018-06-30,27.0,394770,"Lansing, MI",msa,107,MI
2018-07-31,27.0,394770,"Lansing, MI",msa,107,MI
2018-08-31,27.0,394770,"Lansing, MI",msa,107,MI
2018-09-30,26.0,394770,"Lansing, MI",msa,107,MI
2018-10-31,25.0,394770,"Lansing, MI",msa,107,MI
2018-11-30,25.0,394770,"Lansing, MI",msa,107,MI
2018-12-31,25.0,394770,"Lansing, MI",msa,107,MI
2019-01-31,25.0,394770,"Lansing, MI",msa,107,MI
2019-02-28,25.0,394770,"Lansing, MI",msa,107,MI
2019-03-31,24.0,394770,"Lansing, MI",msa,107,MI
2019-04-30,24.0,394770,"Lansing, MI",msa,107,MI
2019-05-31,24.0,394770,"Lansing, MI",msa,107,MI
2019-06-30,25.0,394770,"Lansing, MI",msa,107,MI
