Date,Median Days To Pending,RegionID,RegionName,RegionType,SizeRank,StateName
2021-06-30,5.0,394783,"Lebanon, PA",msa,306,PA
2021-07-31,5.0,394783,"Lebanon, PA",msa,306,PA
2021-08-31,6.0,394783,"Lebanon, PA",msa,306,PA
2021-09-30,6.0,394783,"Lebanon, PA",msa,306,PA
2021-10-31,7.0,394783,"Lebanon, PA",msa,306,PA
2021-11-30,7.0,394783,"Lebanon, PA",msa,306,PA
2021-12-31,7.0,394783,"Lebanon, PA",msa,306,PA
2022-01-31,7.0,394783,"Lebanon, PA",msa,306,PA
2022-02-28,6.0,394783,"Lebanon, PA",msa,306,PA
2022-03-31,5.0,394783,"Lebanon, PA",msa,306,PA
2022-04-30,5.0,394783,"Lebanon, PA",msa,306,PA
2022-05-31,5.0,394783,"Lebanon, PA",msa,306,PA
2022-06-30,6.0,394783,"Lebanon, PA",msa,306,PA
2022-07-31,6.0,394783,"Lebanon, PA",msa,306,PA
2022-08-31,6.0,394783,"Lebanon, PA",msa,306,PA
2022-09-30,6.0,394783,"Lebanon, PA",msa,306,PA
2022-10-31,7.0,394783,"Lebanon, PA",msa,306,PA
2022-11-30,7.0,394783,"Lebanon, PA",msa,306,PA
2022-12-31,8.0,394783,"Lebanon, PA",msa,306,PA
2023-01-31,7.0,394783,"Lebanon, PA",msa,306,PA
2023-02-28,7.0,394783,"Lebanon, PA",msa,306,PA
2023-03-31,6.0,394783,"Lebanon, PA",msa,306,PA
2023-04-30,5.0,394783,"Lebanon, PA",msa,306,PA
2023-05-31,5.0,394783,"Lebanon, PA",msa,306,PA
2023-06-30,5.0,394783,"Lebanon, PA",msa,306,PA
2023-07-31,5.0,394783,"Lebanon, PA",msa,306,PA
2023-08-31,5.0,394783,"Lebanon, PA",msa,306,PA
2023-09-30,6.0,394783,"Lebanon, PA",msa,306,PA
2023-10-31,6.0,394783,"Lebanon, PA",msa,306,PA
2023-11-30,7.0,394783,"Lebanon, PA",msa,306,PA
2023-12-31,7.0,394783,"Lebanon, PA",msa,306,PA
2024-01-31,8.0,394783,"Lebanon, PA",msa,306,PA
2024-02-29,7.0,394783,"Lebanon, PA",msa,306,PA
2024-03-31,7.0,394783,"Lebanon, PA",msa,306,PA
2024-04-30,5.0,394783,"Lebanon, PA",msa,306,PA
2024-05-31,6.0,394783,"Lebanon, PA",msa,306,PA
2024-06-30,6.0,394783,"Lebanon, PA",msa,306,PA
2024-07-31,6.0,394783,"Lebanon, PA",msa,306,PA
2024-08-31,8.0,394783,"Lebanon, PA",msa,306,PA
2024-09-30,8.0,394783,"Lebanon, PA",msa,306,PA
2018-03-31,48.0,394880,"Morristown, TN",msa,307,TN
2018-04-30,39.0,394880,"Morristown, TN",msa,307,TN
2018-05-31,24.0,394880,"Morristown, TN",msa,307,TN
2018-06-30,23.0,394880,"Morristown, TN",msa,307,TN
2018-07-31,22.0,394880,"Morristown, TN",msa,307,TN
2018-08-31,25.0,394880,"Morristown, TN",msa,307,TN
2018-09-30,29.0,394880,"Morristown, TN",msa,307,TN
2018-10-31,35.0,394880,"Morristown, TN",msa,307,TN
2018-11-30,42.0,394880,"Morristown, TN",msa,307,TN
2018-12-31,39.0,394880,"Morristown, TN",msa,307,TN
2019-01-31,51.0,394880,"Morristown, TN",msa,307,TN
2019-02-28,54.0,394880,"Morristown, TN",msa,307,TN
2019-03-31,54.0,394880,"Morristown, TN",msa,307,TN
2019-04-30,33.0,394880,"Morristown, TN",msa,307,TN
2019-05-31,21.0,394880,"Morristown, TN",msa,307,TN
2019-06-30,17.0,394880,"Morristown, TN",msa,307,TN
2019-07-31,20.0,394880,"Morristown, TN",msa,307,TN
2019-08-31,24.0,394880,"Morristown, TN",msa,307,TN
2019-09-30,26.0,394880,"Morristown, TN",msa,307,TN
2019-10-31,29.0,394880,"Morristown, TN",msa,307,TN
2019-11-30,33.0,394880,"Morristown, TN",msa,307,TN
2019-12-31,40.0,394880,"Morristown, TN",msa,307,TN
2020-01-31,45.0,394880,"Morristown, TN",msa,307,TN
2020-02-29,39.0,394880,"Morristown, TN",msa,307,TN
2020-03-31,29.0,394880,"Morristown, TN",msa,307,TN
2020-04-30,20.0,394880,"Morristown, TN",msa,307,TN
2020-05-31,21.0,394880,"Morristown, TN",msa,307,TN
2020-06-30,21.0,394880,"Morristown, TN",msa,307,TN
2020-07-31,18.0,394880,"Morristown, TN",msa,307,TN
2020-08-31,14.0,394880,"Morristown, TN",msa,307,TN
2020-09-30,13.0,394880,"Morristown, TN",msa,307,TN
2020-10-31,12.0,394880,"Morristown, TN",msa,307,TN
2020-11-30,11.0,394880,"Morristown, TN",msa,307,TN
2020-12-31,11.0,394880,"Morristown, TN",msa,307,TN
2021-01-31,13.0,394880,"Morristown, TN",msa,307,TN
2021-02-28,11.0,394880,"Morristown, TN",msa,307,TN
2021-03-31,9.0,394880,"Morristown, TN",msa,307,TN
2021-04-30,6.0,394880,"Morristown, TN",msa,307,TN
2021-05-31,6.0,394880,"Morristown, TN",msa,307,TN
2021-06-30,6.0,394880,"Morristown, TN",msa,307,TN
2021-07-31,8.0,394880,"Morristown, TN",msa,307,TN
2021-08-31,8.0,394880,"Morristown, TN",msa,307,TN
2021-09-30,8.0,394880,"Morristown, TN",msa,307,TN
2021-10-31,9.0,394880,"Morristown, TN",msa,307,TN
2021-11-30,11.0,394880,"Morristown, TN",msa,307,TN
2021-12-31,16.0,394880,"Morristown, TN",msa,307,TN
2022-01-31,18.0,394880,"Morristown, TN",msa,307,TN
2022-02-28,15.0,394880,"Morristown, TN",msa,307,TN
2022-03-31,10.0,394880,"Morristown, TN",msa,307,TN
2022-04-30,7.0,394880,"Morristown, TN",msa,307,TN
2022-05-31,8.0,394880,"Morristown, TN",msa,307,TN
2022-06-30,10.0,394880,"Morristown, TN",msa,307,TN
2022-07-31,11.0,394880,"Morristown, TN",msa,307,TN
2022-08-31,13.0,394880,"Morristown, TN",msa,307,TN
2022-09-30,15.0,394880,"Morristown, TN",msa,307,TN
2022-10-31,16.0,394880,"Morristown, TN",msa,307,TN
2022-11-30,20.0,394880,"Morristown, TN",msa,307,TN
2022-12-31,24.0,394880,"Morristown, TN",msa,307,TN
2023-01-31,34.0,394880,"Morristown, TN",msa,307,TN
2023-02-28,30.0,394880,"Morristown, TN",msa,307,TN
2023-03-31,25.0,394880,"Morristown, TN",msa,307,TN
2023-04-30,14.0,394880,"Morristown, TN",msa,307,TN
2023-05-31,14.0,394880,"Morristown, TN",msa,307,TN
2023-06-30,14.0,394880,"Morristown, TN",msa,307,TN
2023-07-31,14.0,394880,"Morristown, TN",msa,307,TN
2023-08-31,15.0,394880,"Morristown, TN",msa,307,TN
2023-09-30,11.0,394880,"Morristown, TN",msa,307,TN
2023-10-31,12.0,394880,"Morristown, TN",msa,307,TN
2023-11-30,14.0,394880,"Morristown, TN",msa,307,TN
2023-12-31,20.0,394880,"Morristown, TN",msa,307,TN
2024-01-31,23.0,394880,"Morristown, TN",msa,307,TN
2024-02-29,20.0,394880,"Morristown, TN",msa,307,TN
2024-03-31,17.0,394880,"Morristown, TN",msa,307,TN
2024-04-30,15.0,394880,"Morristown, TN",msa,307,TN
2024-05-31,14.0,394880,"Morristown, TN",msa,307,TN
2024-06-30,13.0,394880,"Morristown, TN",msa,307,TN
2024-07-31,16.0,394880,"Morristown, TN",msa,307,TN
2024-08-31,20.0,394880,"Morristown, TN",msa,307,TN
2024-09-30,22.0,394880,"Morristown, TN",msa,307,TN
2018-03-31,56.0,395232,"Winchester, VA",msa,308,VA
2018-04-30,35.0,395232,"Winchester, VA",msa,308,VA
2018-05-31,34.0,395232,"Winchester, VA",msa,308,VA
2018-06-30,27.0,395232,"Winchester, VA",msa,308,VA
2018-07-31,25.0,395232,"Winchester, VA",msa,308,VA
2018-08-31,25.0,395232,"Winchester, VA",msa,308,VA
2018-09-30,29.0,395232,"Winchester, VA",msa,308,VA
2018-10-31,34.0,395232,"Winchester, VA",msa,308,VA
2018-11-30,33.0,395232,"Winchester, VA",msa,308,VA
2018-12-31,38.0,395232,"Winchester, VA",msa,308,VA
2019-01-31,43.0,395232,"Winchester, VA",msa,308,VA
2019-02-28,43.0,395232,"Winchester, VA",msa,308,VA
2019-03-31,35.0,395232,"Winchester, VA",msa,308,VA
2019-04-30,23.0,395232,"Winchester, VA",msa,308,VA
2019-05-31,20.0,395232,"Winchester, VA",msa,308,VA
2019-06-30,20.0,395232,"Winchester, VA",msa,308,VA
2019-07-31,21.0,395232,"Winchester, VA",msa,308,VA
2019-08-31,23.0,395232,"Winchester, VA",msa,308,VA
2019-09-30,28.0,395232,"Winchester, VA",msa,308,VA
2019-10-31,32.0,395232,"Winchester, VA",msa,308,VA
2019-11-30,38.0,395232,"Winchester, VA",msa,308,VA
2019-12-31,41.0,395232,"Winchester, VA",msa,308,VA
2020-01-31,45.0,395232,"Winchester, VA",msa,308,VA
2020-02-29,37.0,395232,"Winchester, VA",msa,308,VA
2020-03-31,26.0,395232,"Winchester, VA",msa,308,VA
2020-04-30,15.0,395232,"Winchester, VA",msa,308,VA
2020-05-31,15.0,395232,"Winchester, VA",msa,308,VA
2020-06-30,15.0,395232,"Winchester, VA",msa,308,VA
2020-07-31,13.0,395232,"Winchester, VA",msa,308,VA
2020-08-31,10.0,395232,"Winchester, VA",msa,308,VA
2020-09-30,11.0,395232,"Winchester, VA",msa,308,VA
2020-10-31,10.0,395232,"Winchester, VA",msa,308,VA
2020-11-30,10.0,395232,"Winchester, VA",msa,308,VA
2020-12-31,8.0,395232,"Winchester, VA",msa,308,VA
2021-01-31,7.0,395232,"Winchester, VA",msa,308,VA
2021-02-28,7.0,395232,"Winchester, VA",msa,308,VA
2021-03-31,6.0,395232,"Winchester, VA",msa,308,VA
2021-04-30,5.0,395232,"Winchester, VA",msa,308,VA
2021-05-31,5.0,395232,"Winchester, VA",msa,308,VA
2021-06-30,5.0,395232,"Winchester, VA",msa,308,VA
2021-07-31,6.0,395232,"Winchester, VA",msa,308,VA
2021-08-31,7.0,395232,"Winchester, VA",msa,308,VA
2021-09-30,8.0,395232,"Winchester, VA",msa,308,VA
2021-10-31,9.0,395232,"Winchester, VA",msa,308,VA
2021-11-30,10.0,395232,"Winchester, VA",msa,308,VA
2021-12-31,11.0,395232,"Winchester, VA",msa,308,VA
2022-01-31,10.0,395232,"Winchester, VA",msa,308,VA
2022-02-28,9.0,395232,"Winchester, VA",msa,308,VA
2022-03-31,7.0,395232,"Winchester, VA",msa,308,VA
2022-04-30,6.0,395232,"Winchester, VA",msa,308,VA
2022-05-31,6.0,395232,"Winchester, VA",msa,308,VA
2022-06-30,6.0,395232,"Winchester, VA",msa,308,VA
2022-07-31,9.0,395232,"Winchester, VA",msa,308,VA
2022-08-31,11.0,395232,"Winchester, VA",msa,308,VA
2022-09-30,14.0,395232,"Winchester, VA",msa,308,VA
2022-10-31,15.0,395232,"Winchester, VA",msa,308,VA
2022-11-30,18.0,395232,"Winchester, VA",msa,308,VA
2022-12-31,25.0,395232,"Winchester, VA",msa,308,VA
2023-01-31,27.0,395232,"Winchester, VA",msa,308,VA
2023-02-28,24.0,395232,"Winchester, VA",msa,308,VA
2023-03-31,15.0,395232,"Winchester, VA",msa,308,VA
2023-04-30,9.0,395232,"Winchester, VA",msa,308,VA
2023-05-31,7.0,395232,"Winchester, VA",msa,308,VA
2023-06-30,7.0,395232,"Winchester, VA",msa,308,VA
2023-07-31,8.0,395232,"Winchester, VA",msa,308,VA
2023-08-31,9.0,395232,"Winchester, VA",msa,308,VA
2023-09-30,10.0,395232,"Winchester, VA",msa,308,VA
2023-10-31,12.0,395232,"Winchester, VA",msa,308,VA
2023-11-30,17.0,395232,"Winchester, VA",msa,308,VA
2023-12-31,28.0,395232,"Winchester, VA",msa,308,VA
2024-01-31,31.0,395232,"Winchester, VA",msa,308,VA
2024-02-29,27.0,395232,"Winchester, VA",msa,308,VA
2024-03-31,15.0,395232,"Winchester, VA",msa,308,VA
2024-04-30,9.0,395232,"Winchester, VA",msa,308,VA
2024-05-31,7.0,395232,"Winchester, VA",msa,308,VA
2024-06-30,10.0,395232,"Winchester, VA",msa,308,VA
2024-07-31,11.0,395232,"Winchester, VA",msa,308,VA
2024-08-31,14.0,395232,"Winchester, VA",msa,308,VA
2024-09-30,16.0,395232,"Winchester, VA",msa,308,VA
2018-03-31,75.0,395221,"Wheeling, WV",msa,309,OH
2018-04-30,52.0,395221,"Wheeling, WV",msa,309,OH
2018-05-31,32.0,395221,"Wheeling, WV",msa,309,OH
2018-06-30,26.0,395221,"Wheeling, WV",msa,309,OH
2018-07-31,32.0,395221,"Wheeling, WV",msa,309,OH
2018-08-31,37.0,395221,"Wheeling, WV",msa,309,OH
2018-09-30,41.0,395221,"Wheeling, WV",msa,309,OH
2018-10-31,48.0,395221,"Wheeling, WV",msa,309,OH
2018-11-30,50.0,395221,"Wheeling, WV",msa,309,OH
2018-12-31,62.0,395221,"Wheeling, WV",msa,309,OH
2019-01-31,64.0,395221,"Wheeling, WV",msa,309,OH
2019-02-28,87.0,395221,"Wheeling, WV",msa,309,OH
2019-03-31,75.0,395221,"Wheeling, WV",msa,309,OH
2019-04-30,61.0,395221,"Wheeling, WV",msa,309,OH
2019-05-31,28.0,395221,"Wheeling, WV",msa,309,OH
2019-06-30,27.0,395221,"Wheeling, WV",msa,309,OH
2019-07-31,34.0,395221,"Wheeling, WV",msa,309,OH
2019-08-31,40.0,395221,"Wheeling, WV",msa,309,OH
2019-09-30,46.0,395221,"Wheeling, WV",msa,309,OH
2019-10-31,46.0,395221,"Wheeling, WV",msa,309,OH
2019-11-30,48.0,395221,"Wheeling, WV",msa,309,OH
2019-12-31,54.0,395221,"Wheeling, WV",msa,309,OH
2020-01-31,62.0,395221,"Wheeling, WV",msa,309,OH
2020-02-29,64.0,395221,"Wheeling, WV",msa,309,OH
2020-03-31,58.0,395221,"Wheeling, WV",msa,309,OH
2020-04-30,49.0,395221,"Wheeling, WV",msa,309,OH
2020-05-31,43.0,395221,"Wheeling, WV",msa,309,OH
2020-06-30,36.0,395221,"Wheeling, WV",msa,309,OH
2020-07-31,39.0,395221,"Wheeling, WV",msa,309,OH
2020-08-31,32.0,395221,"Wheeling, WV",msa,309,OH
2020-09-30,30.0,395221,"Wheeling, WV",msa,309,OH
2020-10-31,22.0,395221,"Wheeling, WV",msa,309,OH
2020-11-30,30.0,395221,"Wheeling, WV",msa,309,OH
2020-12-31,31.0,395221,"Wheeling, WV",msa,309,OH
2021-01-31,53.0,395221,"Wheeling, WV",msa,309,OH
2021-02-28,56.0,395221,"Wheeling, WV",msa,309,OH
2021-03-31,61.0,395221,"Wheeling, WV",msa,309,OH
2021-04-30,38.0,395221,"Wheeling, WV",msa,309,OH
2021-05-31,26.0,395221,"Wheeling, WV",msa,309,OH
2021-06-30,17.0,395221,"Wheeling, WV",msa,309,OH
2021-07-31,17.0,395221,"Wheeling, WV",msa,309,OH
2021-08-31,19.0,395221,"Wheeling, WV",msa,309,OH
2021-09-30,19.0,395221,"Wheeling, WV",msa,309,OH
2021-10-31,21.0,395221,"Wheeling, WV",msa,309,OH
2021-11-30,22.0,395221,"Wheeling, WV",msa,309,OH
2021-12-31,25.0,395221,"Wheeling, WV",msa,309,OH
2022-01-31,28.0,395221,"Wheeling, WV",msa,309,OH
2022-02-28,35.0,395221,"Wheeling, WV",msa,309,OH
2022-03-31,30.0,395221,"Wheeling, WV",msa,309,OH
2022-04-30,23.0,395221,"Wheeling, WV",msa,309,OH
2022-05-31,11.0,395221,"Wheeling, WV",msa,309,OH
2022-06-30,10.0,395221,"Wheeling, WV",msa,309,OH
2022-07-31,10.0,395221,"Wheeling, WV",msa,309,OH
2022-08-31,12.0,395221,"Wheeling, WV",msa,309,OH
2022-09-30,14.0,395221,"Wheeling, WV",msa,309,OH
2022-10-31,17.0,395221,"Wheeling, WV",msa,309,OH
2022-11-30,21.0,395221,"Wheeling, WV",msa,309,OH
2022-12-31,29.0,395221,"Wheeling, WV",msa,309,OH
2023-01-31,35.0,395221,"Wheeling, WV",msa,309,OH
2023-02-28,29.0,395221,"Wheeling, WV",msa,309,OH
2023-03-31,20.0,395221,"Wheeling, WV",msa,309,OH
2023-04-30,12.0,395221,"Wheeling, WV",msa,309,OH
2023-05-31,14.0,395221,"Wheeling, WV",msa,309,OH
2023-06-30,13.0,395221,"Wheeling, WV",msa,309,OH
2023-07-31,14.0,395221,"Wheeling, WV",msa,309,OH
2023-08-31,13.0,395221,"Wheeling, WV",msa,309,OH
2023-09-30,15.0,395221,"Wheeling, WV",msa,309,OH
2023-10-31,13.0,395221,"Wheeling, WV",msa,309,OH
2023-11-30,15.0,395221,"Wheeling, WV",msa,309,OH
2023-12-31,21.0,395221,"Wheeling, WV",msa,309,OH
2024-01-31,39.0,395221,"Wheeling, WV",msa,309,OH
2024-02-29,40.0,395221,"Wheeling, WV",msa,309,OH
2024-03-31,33.0,395221,"Wheeling, WV",msa,309,OH
2024-04-30,17.0,395221,"Wheeling, WV",msa,309,OH
2024-05-31,15.0,395221,"Wheeling, WV",msa,309,OH
2024-06-30,13.0,395221,"Wheeling, WV",msa,309,OH
2024-07-31,14.0,395221,"Wheeling, WV",msa,309,OH
2024-08-31,17.0,395221,"Wheeling, WV",msa,309,OH
2024-09-30,22.0,395221,"Wheeling, WV",msa,309,OH
2018-03-31,,394879,"Morgantown, WV",msa,310,WV
2018-04-30,,394879,"Morgantown, WV",msa,310,WV
2018-05-31,,394879,"Morgantown, WV",msa,310,WV
2018-06-30,,394879,"Morgantown, WV",msa,310,WV
2018-07-31,,394879,"Morgantown, WV",msa,310,WV
2018-08-31,,394879,"Morgantown, WV",msa,310,WV
2018-09-30,,394879,"Morgantown, WV",msa,310,WV
2018-10-31,,394879,"Morgantown, WV",msa,310,WV
2018-11-30,,394879,"Morgantown, WV",msa,310,WV
2018-12-31,,394879,"Morgantown, WV",msa,310,WV
2019-01-31,,394879,"Morgantown, WV",msa,310,WV
2019-02-28,,394879,"Morgantown, WV",msa,310,WV
2019-03-31,,394879,"Morgantown, WV",msa,310,WV
2019-04-30,,394879,"Morgantown, WV",msa,310,WV
2019-05-31,,394879,"Morgantown, WV",msa,310,WV
2019-06-30,,394879,"Morgantown, WV",msa,310,WV
2019-07-31,,394879,"Morgantown, WV",msa,310,WV
2019-08-31,,394879,"Morgantown, WV",msa,310,WV
2019-09-30,,394879,"Morgantown, WV",msa,310,WV
2019-10-31,,394879,"Morgantown, WV",msa,310,WV
2019-11-30,,394879,"Morgantown, WV",msa,310,WV
2019-12-31,,394879,"Morgantown, WV",msa,310,WV
2020-01-31,,394879,"Morgantown, WV",msa,310,WV
2020-02-29,,394879,"Morgantown, WV",msa,310,WV
2020-03-31,,394879,"Morgantown, WV",msa,310,WV
2020-04-30,,394879,"Morgantown, WV",msa,310,WV
2020-05-31,,394879,"Morgantown, WV",msa,310,WV
2020-06-30,,394879,"Morgantown, WV",msa,310,WV
2020-07-31,,394879,"Morgantown, WV",msa,310,WV
2020-08-31,,394879,"Morgantown, WV",msa,310,WV
2020-09-30,,394879,"Morgantown, WV",msa,310,WV
2020-10-31,,394879,"Morgantown, WV",msa,310,WV
2020-11-30,,394879,"Morgantown, WV",msa,310,WV
2020-12-31,,394879,"Morgantown, WV",msa,310,WV
2021-01-31,,394879,"Morgantown, WV",msa,310,WV
2021-02-28,,394879,"Morgantown, WV",msa,310,WV
2021-03-31,,394879,"Morgantown, WV",msa,310,WV
2021-04-30,,394879,"Morgantown, WV",msa,310,WV
2021-05-31,,394879,"Morgantown, WV",msa,310,WV
2021-06-30,,394879,"Morgantown, WV",msa,310,WV
2021-07-31,,394879,"Morgantown, WV",msa,310,WV
2021-08-31,,394879,"Morgantown, WV",msa,310,WV
2021-09-30,,394879,"Morgantown, WV",msa,310,WV
2021-10-31,,394879,"Morgantown, WV",msa,310,WV
2021-11-30,,394879,"Morgantown, WV",msa,310,WV
2021-12-31,,394879,"Morgantown, WV",msa,310,WV
2022-01-31,,394879,"Morgantown, WV",msa,310,WV
2022-02-28,,394879,"Morgantown, WV",msa,310,WV
2022-03-31,,394879,"Morgantown, WV",msa,310,WV
2022-04-30,,394879,"Morgantown, WV",msa,310,WV
2022-05-31,,394879,"Morgantown, WV",msa,310,WV
2022-06-30,,394879,"Morgantown, WV",msa,310,WV
2022-07-31,,394879,"Morgantown, WV",msa,310,WV
2022-08-31,,394879,"Morgantown, WV",msa,310,WV
2022-09-30,,394879,"Morgantown, WV",msa,310,WV
2022-10-31,,394879,"Morgantown, WV",msa,310,WV
2022-11-30,,394879,"Morgantown, WV",msa,310,WV
2022-12-31,,394879,"Morgantown, WV",msa,310,WV
2023-01-31,58.0,394879,"Morgantown, WV",msa,310,WV
2023-02-28,47.0,394879,"Morgantown, WV",msa,310,WV
2023-03-31,30.0,394879,"Morgantown, WV",msa,310,WV
2023-04-30,13.0,394879,"Morgantown, WV",msa,310,WV
