Date,Median Days To Pending,RegionID,RegionName,RegionType,SizeRank,StateName
2019-04-30,,394772,"Laredo, TX",msa,187,TX
2019-05-31,,394772,"Laredo, TX",msa,187,TX
2019-06-30,,394772,"Laredo, TX",msa,187,TX
2019-07-31,,394772,"Laredo, TX",msa,187,TX
2019-08-31,,394772,"Laredo, TX",msa,187,TX
2019-09-30,,394772,"Laredo, TX",msa,187,TX
2019-10-31,,394772,"Laredo, TX",msa,187,TX
2019-11-30,,394772,"Laredo, TX",msa,187,TX
2019-12-31,,394772,"Laredo, TX",msa,187,TX
2020-01-31,,394772,"Laredo, TX",msa,187,TX
2020-02-29,,394772,"Laredo, TX",msa,187,TX
2020-03-31,,394772,"Laredo, TX",msa,187,TX
2020-04-30,,394772,"Laredo, TX",msa,187,TX
2020-05-31,,394772,"Laredo, TX",msa,187,TX
2020-06-30,,394772,"Laredo, TX",msa,187,TX
2020-07-31,,394772,"Laredo, TX",msa,187,TX
2020-08-31,,394772,"Laredo, TX",msa,187,TX
2020-09-30,,394772,"Laredo, TX",msa,187,TX
2020-10-31,,394772,"Laredo, TX",msa,187,TX
2020-11-30,,394772,"Laredo, TX",msa,187,TX
2020-12-31,,394772,"Laredo, TX",msa,187,TX
2021-01-31,,394772,"Laredo, TX",msa,187,TX
2021-02-28,,394772,"Laredo, TX",msa,187,TX
2021-03-31,,394772,"Laredo, TX",msa,187,TX
2021-04-30,,394772,"Laredo, TX",msa,187,TX
2021-05-31,,394772,"Laredo, TX",msa,187,TX
2021-06-30,,394772,"Laredo, TX",msa,187,TX
2021-07-31,,394772,"Laredo, TX",msa,187,TX
2021-08-31,,394772,"Laredo, TX",msa,187,TX
2021-09-30,,394772,"Laredo, TX",msa,187,TX
2021-10-31,,394772,"Laredo, TX",msa,187,TX
2021-11-30,,394772,"Laredo, TX",msa,187,TX
2021-12-31,,394772,"Laredo, TX",msa,187,TX
2022-01-31,,394772,"Laredo, TX",msa,187,TX
2022-02-28,,394772,"Laredo, TX",msa,187,TX
2022-03-31,,394772,"Laredo, TX",msa,187,TX
2022-04-30,,394772,"Laredo, TX",msa,187,TX
2022-05-31,,394772,"Laredo, TX",msa,187,TX
2022-06-30,,394772,"Laredo, TX",msa,187,TX
2022-07-31,,394772,"Laredo, TX",msa,187,TX
2022-08-31,,394772,"Laredo, TX",msa,187,TX
2022-09-30,,394772,"Laredo, TX",msa,187,TX
2022-10-31,,394772,"Laredo, TX",msa,187,TX
2022-11-30,,394772,"Laredo, TX",msa,187,TX
2022-12-31,,394772,"Laredo, TX",msa,187,TX
2023-01-31,,394772,"Laredo, TX",msa,187,TX
2023-02-28,,394772,"Laredo, TX",msa,187,TX
2023-03-31,,394772,"Laredo, TX",msa,187,TX
2023-04-30,34.0,394772,"Laredo, TX",msa,187,TX
2023-05-31,49.0,394772,"Laredo, TX",msa,187,TX
2023-06-30,52.0,394772,"Laredo, TX",msa,187,TX
2023-07-31,46.0,394772,"Laredo, TX",msa,187,TX
2023-08-31,44.0,394772,"Laredo, TX",msa,187,TX
2023-09-30,46.0,394772,"Laredo, TX",msa,187,TX
2023-10-31,50.0,394772,"Laredo, TX",msa,187,TX
2023-11-30,49.0,394772,"Laredo, TX",msa,187,TX
2023-12-31,51.0,394772,"Laredo, TX",msa,187,TX
2024-01-31,50.0,394772,"Laredo, TX",msa,187,TX
2024-02-29,53.0,394772,"Laredo, TX",msa,187,TX
2024-03-31,56.0,394772,"Laredo, TX",msa,187,TX
2024-04-30,55.0,394772,"Laredo, TX",msa,187,TX
2024-05-31,52.0,394772,"Laredo, TX",msa,187,TX
2024-06-30,44.0,394772,"Laredo, TX",msa,187,TX
2024-07-31,40.0,394772,"Laredo, TX",msa,187,TX
2024-08-31,43.0,394772,"Laredo, TX",msa,187,TX
2024-09-30,46.0,394772,"Laredo, TX",msa,187,TX
2018-03-31,35.0,395171,"Tuscaloosa, AL",msa,188,AL
2018-04-30,25.0,395171,"Tuscaloosa, AL",msa,188,AL
2018-05-31,26.0,395171,"Tuscaloosa, AL",msa,188,AL
2018-06-30,24.0,395171,"Tuscaloosa, AL",msa,188,AL
2018-07-31,26.0,395171,"Tuscaloosa, AL",msa,188,AL
2018-08-31,30.0,395171,"Tuscaloosa, AL",msa,188,AL
2018-09-30,34.0,395171,"Tuscaloosa, AL",msa,188,AL
2018-10-31,39.0,395171,"Tuscaloosa, AL",msa,188,AL
2018-11-30,43.0,395171,"Tuscaloosa, AL",msa,188,AL
2018-12-31,48.0,395171,"Tuscaloosa, AL",msa,188,AL
2019-01-31,50.0,395171,"Tuscaloosa, AL",msa,188,AL
2019-02-28,43.0,395171,"Tuscaloosa, AL",msa,188,AL
2019-03-31,36.0,395171,"Tuscaloosa, AL",msa,188,AL
2019-04-30,28.0,395171,"Tuscaloosa, AL",msa,188,AL
2019-05-31,28.0,395171,"Tuscaloosa, AL",msa,188,AL
2019-06-30,28.0,395171,"Tuscaloosa, AL",msa,188,AL
2019-07-31,30.0,395171,"Tuscaloosa, AL",msa,188,AL
2019-08-31,30.0,395171,"Tuscaloosa, AL",msa,188,AL
2019-09-30,32.0,395171,"Tuscaloosa, AL",msa,188,AL
2019-10-31,34.0,395171,"Tuscaloosa, AL",msa,188,AL
2019-11-30,37.0,395171,"Tuscaloosa, AL",msa,188,AL
2019-12-31,46.0,395171,"Tuscaloosa, AL",msa,188,AL
2020-01-31,50.0,395171,"Tuscaloosa, AL",msa,188,AL
2020-02-29,45.0,395171,"Tuscaloosa, AL",msa,188,AL
2020-03-31,35.0,395171,"Tuscaloosa, AL",msa,188,AL
2020-04-30,24.0,395171,"Tuscaloosa, AL",msa,188,AL
2020-05-31,21.0,395171,"Tuscaloosa, AL",msa,188,AL
2020-06-30,17.0,395171,"Tuscaloosa, AL",msa,188,AL
2020-07-31,14.0,395171,"Tuscaloosa, AL",msa,188,AL
2020-08-31,14.0,395171,"Tuscaloosa, AL",msa,188,AL
2020-09-30,15.0,395171,"Tuscaloosa, AL",msa,188,AL
2020-10-31,16.0,395171,"Tuscaloosa, AL",msa,188,AL
2020-11-30,17.0,395171,"Tuscaloosa, AL",msa,188,AL
2020-12-31,19.0,395171,"Tuscaloosa, AL",msa,188,AL
2021-01-31,22.0,395171,"Tuscaloosa, AL",msa,188,AL
2021-02-28,19.0,395171,"Tuscaloosa, AL",msa,188,AL
2021-03-31,16.0,395171,"Tuscaloosa, AL",msa,188,AL
2021-04-30,10.0,395171,"Tuscaloosa, AL",msa,188,AL
2021-05-31,9.0,395171,"Tuscaloosa, AL",msa,188,AL
2021-06-30,7.0,395171,"Tuscaloosa, AL",msa,188,AL
2021-07-31,6.0,395171,"Tuscaloosa, AL",msa,188,AL
2021-08-31,8.0,395171,"Tuscaloosa, AL",msa,188,AL
2021-09-30,10.0,395171,"Tuscaloosa, AL",msa,188,AL
2021-10-31,12.0,395171,"Tuscaloosa, AL",msa,188,AL
2021-11-30,12.0,395171,"Tuscaloosa, AL",msa,188,AL
2021-12-31,13.0,395171,"Tuscaloosa, AL",msa,188,AL
2022-01-31,14.0,395171,"Tuscaloosa, AL",msa,188,AL
2022-02-28,12.0,395171,"Tuscaloosa, AL",msa,188,AL
2022-03-31,9.0,395171,"Tuscaloosa, AL",msa,188,AL
2022-04-30,6.0,395171,"Tuscaloosa, AL",msa,188,AL
2022-05-31,6.0,395171,"Tuscaloosa, AL",msa,188,AL
2022-06-30,6.0,395171,"Tuscaloosa, AL",msa,188,AL
2022-07-31,8.0,395171,"Tuscaloosa, AL",msa,188,AL
2022-08-31,14.0,395171,"Tuscaloosa, AL",msa,188,AL
2022-09-30,20.0,395171,"Tuscaloosa, AL",msa,188,AL
2022-10-31,21.0,395171,"Tuscaloosa, AL",msa,188,AL
2022-11-30,19.0,395171,"Tuscaloosa, AL",msa,188,AL
2022-12-31,19.0,395171,"Tuscaloosa, AL",msa,188,AL
2023-01-31,21.0,395171,"Tuscaloosa, AL",msa,188,AL
2023-02-28,20.0,395171,"Tuscaloosa, AL",msa,188,AL
2023-03-31,16.0,395171,"Tuscaloosa, AL",msa,188,AL
2023-04-30,13.0,395171,"Tuscaloosa, AL",msa,188,AL
2023-05-31,12.0,395171,"Tuscaloosa, AL",msa,188,AL
2023-06-30,12.0,395171,"Tuscaloosa, AL",msa,188,AL
2023-07-31,11.0,395171,"Tuscaloosa, AL",msa,188,AL
2023-08-31,13.0,395171,"Tuscaloosa, AL",msa,188,AL
2023-09-30,14.0,395171,"Tuscaloosa, AL",msa,188,AL
2023-10-31,16.0,395171,"Tuscaloosa, AL",msa,188,AL
2023-11-30,20.0,395171,"Tuscaloosa, AL",msa,188,AL
2023-12-31,26.0,395171,"Tuscaloosa, AL",msa,188,AL
2024-01-31,27.0,395171,"Tuscaloosa, AL",msa,188,AL
2024-02-29,22.0,395171,"Tuscaloosa, AL",msa,188,AL
2024-03-31,15.0,395171,"Tuscaloosa, AL",msa,188,AL
2024-04-30,13.0,395171,"Tuscaloosa, AL",msa,188,AL
2024-05-31,15.0,395171,"Tuscaloosa, AL",msa,188,AL
2024-06-30,17.0,395171,"Tuscaloosa, AL",msa,188,AL
2024-07-31,21.0,395171,"Tuscaloosa, AL",msa,188,AL
2024-08-31,23.0,395171,"Tuscaloosa, AL",msa,188,AL
2024-09-30,28.0,395171,"Tuscaloosa, AL",msa,188,AL
2018-03-31,55.0,394483,"College Station, TX",msa,189,TX
2018-04-30,41.0,394483,"College Station, TX",msa,189,TX
2018-05-31,35.0,394483,"College Station, TX",msa,189,TX
2018-06-30,42.0,394483,"College Station, TX",msa,189,TX
2018-07-31,41.0,394483,"College Station, TX",msa,189,TX
2018-08-31,44.0,394483,"College Station, TX",msa,189,TX
2018-09-30,48.0,394483,"College Station, TX",msa,189,TX
2018-10-31,59.0,394483,"College Station, TX",msa,189,TX
2018-11-30,68.0,394483,"College Station, TX",msa,189,TX
2018-12-31,65.0,394483,"College Station, TX",msa,189,TX
2019-01-31,66.0,394483,"College Station, TX",msa,189,TX
2019-02-28,69.0,394483,"College Station, TX",msa,189,TX
2019-03-31,67.0,394483,"College Station, TX",msa,189,TX
2019-04-30,56.0,394483,"College Station, TX",msa,189,TX
2019-05-31,45.0,394483,"College Station, TX",msa,189,TX
2019-06-30,47.0,394483,"College Station, TX",msa,189,TX
2019-07-31,46.0,394483,"College Station, TX",msa,189,TX
2019-08-31,50.0,394483,"College Station, TX",msa,189,TX
2019-09-30,55.0,394483,"College Station, TX",msa,189,TX
2019-10-31,63.0,394483,"College Station, TX",msa,189,TX
2019-11-30,66.0,394483,"College Station, TX",msa,189,TX
2019-12-31,70.0,394483,"College Station, TX",msa,189,TX
2020-01-31,70.0,394483,"College Station, TX",msa,189,TX
2020-02-29,56.0,394483,"College Station, TX",msa,189,TX
2020-03-31,42.0,394483,"College Station, TX",msa,189,TX
2020-04-30,36.0,394483,"College Station, TX",msa,189,TX
2020-05-31,41.0,394483,"College Station, TX",msa,189,TX
2020-06-30,46.0,394483,"College Station, TX",msa,189,TX
2020-07-31,40.0,394483,"College Station, TX",msa,189,TX
2020-08-31,36.0,394483,"College Station, TX",msa,189,TX
2020-09-30,34.0,394483,"College Station, TX",msa,189,TX
2020-10-31,41.0,394483,"College Station, TX",msa,189,TX
2020-11-30,47.0,394483,"College Station, TX",msa,189,TX
2020-12-31,47.0,394483,"College Station, TX",msa,189,TX
2021-01-31,48.0,394483,"College Station, TX",msa,189,TX
2021-02-28,39.0,394483,"College Station, TX",msa,189,TX
2021-03-31,33.0,394483,"College Station, TX",msa,189,TX
2021-04-30,21.0,394483,"College Station, TX",msa,189,TX
2021-05-31,16.0,394483,"College Station, TX",msa,189,TX
2021-06-30,13.0,394483,"College Station, TX",msa,189,TX
2021-07-31,13.0,394483,"College Station, TX",msa,189,TX
2021-08-31,14.0,394483,"College Station, TX",msa,189,TX
2021-09-30,14.0,394483,"College Station, TX",msa,189,TX
2021-10-31,16.0,394483,"College Station, TX",msa,189,TX
2021-11-30,15.0,394483,"College Station, TX",msa,189,TX
2021-12-31,17.0,394483,"College Station, TX",msa,189,TX
2022-01-31,15.0,394483,"College Station, TX",msa,189,TX
2022-02-28,14.0,394483,"College Station, TX",msa,189,TX
2022-03-31,10.0,394483,"College Station, TX",msa,189,TX
2022-04-30,10.0,394483,"College Station, TX",msa,189,TX
2022-05-31,9.0,394483,"College Station, TX",msa,189,TX
2022-06-30,10.0,394483,"College Station, TX",msa,189,TX
2022-07-31,11.0,394483,"College Station, TX",msa,189,TX
2022-08-31,17.0,394483,"College Station, TX",msa,189,TX
2022-09-30,19.0,394483,"College Station, TX",msa,189,TX
2022-10-31,20.0,394483,"College Station, TX",msa,189,TX
2022-11-30,18.0,394483,"College Station, TX",msa,189,TX
2022-12-31,20.0,394483,"College Station, TX",msa,189,TX
2023-01-31,24.0,394483,"College Station, TX",msa,189,TX
2023-02-28,22.0,394483,"College Station, TX",msa,189,TX
2023-03-31,18.0,394483,"College Station, TX",msa,189,TX
2023-04-30,13.0,394483,"College Station, TX",msa,189,TX
2023-05-31,12.0,394483,"College Station, TX",msa,189,TX
2023-06-30,13.0,394483,"College Station, TX",msa,189,TX
2023-07-31,14.0,394483,"College Station, TX",msa,189,TX
2023-08-31,19.0,394483,"College Station, TX",msa,189,TX
2023-09-30,24.0,394483,"College Station, TX",msa,189,TX
2023-10-31,28.0,394483,"College Station, TX",msa,189,TX
2023-11-30,31.0,394483,"College Station, TX",msa,189,TX
2023-12-31,37.0,394483,"College Station, TX",msa,189,TX
2024-01-31,39.0,394483,"College Station, TX",msa,189,TX
2024-02-29,34.0,394483,"College Station, TX",msa,189,TX
2024-03-31,26.0,394483,"College Station, TX",msa,189,TX
2024-04-30,21.0,394483,"College Station, TX",msa,189,TX
2024-05-31,20.0,394483,"College Station, TX",msa,189,TX
2024-06-30,22.0,394483,"College Station, TX",msa,189,TX
2024-07-31,26.0,394483,"College Station, TX",msa,189,TX
2024-08-31,32.0,394483,"College Station, TX",msa,189,TX
2024-09-30,37.0,394483,"College Station, TX",msa,189,TX
2018-03-31,25.0,394732,"Kalamazoo, MI",msa,190,MI
2018-04-30,14.0,394732,"Kalamazoo, MI",msa,190,MI
2018-05-31,9.0,394732,"Kalamazoo, MI",msa,190,MI
2018-06-30,9.0,394732,"Kalamazoo, MI",msa,190,MI
2018-07-31,11.0,394732,"Kalamazoo, MI",msa,190,MI
2018-08-31,12.0,394732,"Kalamazoo, MI",msa,190,MI
2018-09-30,15.0,394732,"Kalamazoo, MI",msa,190,MI
2018-10-31,17.0,394732,"Kalamazoo, MI",msa,190,MI
