Date,Median Days To Pending,RegionID,RegionName,RegionType,SizeRank,StateName
2018-11-30,85.0,394967,"Payson, AZ",msa,583,AZ
2018-12-31,93.0,394967,"Payson, AZ",msa,583,AZ
2019-01-31,89.0,394967,"Payson, AZ",msa,583,AZ
2019-02-28,53.0,394967,"Payson, AZ",msa,583,AZ
2019-03-31,48.0,394967,"Payson, AZ",msa,583,AZ
2019-04-30,39.0,394967,"Payson, AZ",msa,583,AZ
2019-05-31,40.0,394967,"Payson, AZ",msa,583,AZ
2019-06-30,36.0,394967,"Payson, AZ",msa,583,AZ
2019-07-31,41.0,394967,"Payson, AZ",msa,583,AZ
2019-08-31,45.0,394967,"Payson, AZ",msa,583,AZ
2019-09-30,49.0,394967,"Payson, AZ",msa,583,AZ
2019-10-31,51.0,394967,"Payson, AZ",msa,583,AZ
2019-11-30,55.0,394967,"Payson, AZ",msa,583,AZ
2019-12-31,53.0,394967,"Payson, AZ",msa,583,AZ
2020-01-31,62.0,394967,"Payson, AZ",msa,583,AZ
2020-02-29,53.0,394967,"Payson, AZ",msa,583,AZ
2020-03-31,47.0,394967,"Payson, AZ",msa,583,AZ
2020-04-30,31.0,394967,"Payson, AZ",msa,583,AZ
2020-05-31,33.0,394967,"Payson, AZ",msa,583,AZ
2020-06-30,35.0,394967,"Payson, AZ",msa,583,AZ
2020-07-31,36.0,394967,"Payson, AZ",msa,583,AZ
2020-08-31,25.0,394967,"Payson, AZ",msa,583,AZ
2020-09-30,18.0,394967,"Payson, AZ",msa,583,AZ
2020-10-31,13.0,394967,"Payson, AZ",msa,583,AZ
2020-11-30,13.0,394967,"Payson, AZ",msa,583,AZ
2020-12-31,12.0,394967,"Payson, AZ",msa,583,AZ
2021-01-31,12.0,394967,"Payson, AZ",msa,583,AZ
2021-02-28,11.0,394967,"Payson, AZ",msa,583,AZ
2021-03-31,8.0,394967,"Payson, AZ",msa,583,AZ
2021-04-30,7.0,394967,"Payson, AZ",msa,583,AZ
2021-05-31,9.0,394967,"Payson, AZ",msa,583,AZ
2021-06-30,10.0,394967,"Payson, AZ",msa,583,AZ
2021-07-31,11.0,394967,"Payson, AZ",msa,583,AZ
2021-08-31,13.0,394967,"Payson, AZ",msa,583,AZ
2021-09-30,15.0,394967,"Payson, AZ",msa,583,AZ
2021-10-31,20.0,394967,"Payson, AZ",msa,583,AZ
2021-11-30,18.0,394967,"Payson, AZ",msa,583,AZ
2021-12-31,17.0,394967,"Payson, AZ",msa,583,AZ
2022-01-31,12.0,394967,"Payson, AZ",msa,583,AZ
2022-02-28,9.0,394967,"Payson, AZ",msa,583,AZ
2022-03-31,8.0,394967,"Payson, AZ",msa,583,AZ
2022-04-30,9.0,394967,"Payson, AZ",msa,583,AZ
2022-05-31,10.0,394967,"Payson, AZ",msa,583,AZ
2022-06-30,14.0,394967,"Payson, AZ",msa,583,AZ
2022-07-31,17.0,394967,"Payson, AZ",msa,583,AZ
2022-08-31,25.0,394967,"Payson, AZ",msa,583,AZ
2022-09-30,30.0,394967,"Payson, AZ",msa,583,AZ
2022-10-31,34.0,394967,"Payson, AZ",msa,583,AZ
2022-11-30,49.0,394967,"Payson, AZ",msa,583,AZ
2022-12-31,53.0,394967,"Payson, AZ",msa,583,AZ
2023-01-31,68.0,394967,"Payson, AZ",msa,583,AZ
2023-02-28,55.0,394967,"Payson, AZ",msa,583,AZ
2023-03-31,48.0,394967,"Payson, AZ",msa,583,AZ
2023-04-30,27.0,394967,"Payson, AZ",msa,583,AZ
2023-05-31,21.0,394967,"Payson, AZ",msa,583,AZ
2023-06-30,20.0,394967,"Payson, AZ",msa,583,AZ
2023-07-31,26.0,394967,"Payson, AZ",msa,583,AZ
2023-08-31,32.0,394967,"Payson, AZ",msa,583,AZ
2023-09-30,36.0,394967,"Payson, AZ",msa,583,AZ
2023-10-31,37.0,394967,"Payson, AZ",msa,583,AZ
2023-11-30,45.0,394967,"Payson, AZ",msa,583,AZ
2023-12-31,51.0,394967,"Payson, AZ",msa,583,AZ
2024-01-31,64.0,394967,"Payson, AZ",msa,583,AZ
2024-02-29,57.0,394967,"Payson, AZ",msa,583,AZ
2024-03-31,44.0,394967,"Payson, AZ",msa,583,AZ
2024-04-30,24.0,394967,"Payson, AZ",msa,583,AZ
2024-05-31,16.0,394967,"Payson, AZ",msa,583,AZ
2024-06-30,24.0,394967,"Payson, AZ",msa,583,AZ
2024-07-31,33.0,394967,"Payson, AZ",msa,583,AZ
2024-08-31,48.0,394967,"Payson, AZ",msa,583,AZ
2024-09-30,49.0,394967,"Payson, AZ",msa,583,AZ
2018-03-31,,394344,"Athens, TN",msa,584,TN
2018-04-30,,394344,"Athens, TN",msa,584,TN
2018-05-31,,394344,"Athens, TN",msa,584,TN
2018-06-30,,394344,"Athens, TN",msa,584,TN
2018-07-31,,394344,"Athens, TN",msa,584,TN
2018-08-31,,394344,"Athens, TN",msa,584,TN
2018-09-30,,394344,"Athens, TN",msa,584,TN
2018-10-31,,394344,"Athens, TN",msa,584,TN
2018-11-30,,394344,"Athens, TN",msa,584,TN
2018-12-31,,394344,"Athens, TN",msa,584,TN
2019-01-31,,394344,"Athens, TN",msa,584,TN
2019-02-28,,394344,"Athens, TN",msa,584,TN
2019-03-31,,394344,"Athens, TN",msa,584,TN
2019-04-30,,394344,"Athens, TN",msa,584,TN
2019-05-31,,394344,"Athens, TN",msa,584,TN
2019-06-30,,394344,"Athens, TN",msa,584,TN
2019-07-31,,394344,"Athens, TN",msa,584,TN
2019-08-31,,394344,"Athens, TN",msa,584,TN
2019-09-30,,394344,"Athens, TN",msa,584,TN
2019-10-31,,394344,"Athens, TN",msa,584,TN
2019-11-30,,394344,"Athens, TN",msa,584,TN
2019-12-31,,394344,"Athens, TN",msa,584,TN
2020-01-31,,394344,"Athens, TN",msa,584,TN
2020-02-29,,394344,"Athens, TN",msa,584,TN
2020-03-31,,394344,"Athens, TN",msa,584,TN
2020-04-30,,394344,"Athens, TN",msa,584,TN
2020-05-31,,394344,"Athens, TN",msa,584,TN
2020-06-30,,394344,"Athens, TN",msa,584,TN
2020-07-31,29.0,394344,"Athens, TN",msa,584,TN
2020-08-31,17.0,394344,"Athens, TN",msa,584,TN
2020-09-30,35.0,394344,"Athens, TN",msa,584,TN
2020-10-31,35.0,394344,"Athens, TN",msa,584,TN
2020-11-30,29.0,394344,"Athens, TN",msa,584,TN
2020-12-31,15.0,394344,"Athens, TN",msa,584,TN
2021-01-31,15.0,394344,"Athens, TN",msa,584,TN
2021-02-28,15.0,394344,"Athens, TN",msa,584,TN
2021-03-31,9.0,394344,"Athens, TN",msa,584,TN
2021-04-30,6.0,394344,"Athens, TN",msa,584,TN
2021-05-31,5.0,394344,"Athens, TN",msa,584,TN
2021-06-30,6.0,394344,"Athens, TN",msa,584,TN
2021-07-31,7.0,394344,"Athens, TN",msa,584,TN
2021-08-31,9.0,394344,"Athens, TN",msa,584,TN
2021-09-30,10.0,394344,"Athens, TN",msa,584,TN
2021-10-31,12.0,394344,"Athens, TN",msa,584,TN
2021-11-30,11.0,394344,"Athens, TN",msa,584,TN
2021-12-31,13.0,394344,"Athens, TN",msa,584,TN
2022-01-31,15.0,394344,"Athens, TN",msa,584,TN
2022-02-28,14.0,394344,"Athens, TN",msa,584,TN
2022-03-31,9.0,394344,"Athens, TN",msa,584,TN
2022-04-30,6.0,394344,"Athens, TN",msa,584,TN
2022-05-31,6.0,394344,"Athens, TN",msa,584,TN
2022-06-30,7.0,394344,"Athens, TN",msa,584,TN
2022-07-31,9.0,394344,"Athens, TN",msa,584,TN
2022-08-31,14.0,394344,"Athens, TN",msa,584,TN
2022-09-30,17.0,394344,"Athens, TN",msa,584,TN
2022-10-31,18.0,394344,"Athens, TN",msa,584,TN
2022-11-30,17.0,394344,"Athens, TN",msa,584,TN
2022-12-31,22.0,394344,"Athens, TN",msa,584,TN
2023-01-31,30.0,394344,"Athens, TN",msa,584,TN
2023-02-28,29.0,394344,"Athens, TN",msa,584,TN
2023-03-31,22.0,394344,"Athens, TN",msa,584,TN
2023-04-30,13.0,394344,"Athens, TN",msa,584,TN
2023-05-31,14.0,394344,"Athens, TN",msa,584,TN
2023-06-30,19.0,394344,"Athens, TN",msa,584,TN
2023-07-31,18.0,394344,"Athens, TN",msa,584,TN
2023-08-31,15.0,394344,"Athens, TN",msa,584,TN
2023-09-30,12.0,394344,"Athens, TN",msa,584,TN
2023-10-31,11.0,394344,"Athens, TN",msa,584,TN
2023-11-30,22.0,394344,"Athens, TN",msa,584,TN
2023-12-31,23.0,394344,"Athens, TN",msa,584,TN
2024-01-31,39.0,394344,"Athens, TN",msa,584,TN
2024-02-29,34.0,394344,"Athens, TN",msa,584,TN
2024-03-31,32.0,394344,"Athens, TN",msa,584,TN
2024-04-30,17.0,394344,"Athens, TN",msa,584,TN
2024-05-31,14.0,394344,"Athens, TN",msa,584,TN
2024-06-30,14.0,394344,"Athens, TN",msa,584,TN
2024-07-31,20.0,394344,"Athens, TN",msa,584,TN
2024-08-31,24.0,394344,"Athens, TN",msa,584,TN
2024-09-30,27.0,394344,"Athens, TN",msa,584,TN
2018-03-31,,394571,"Enterprise, AL",msa,585,AL
2018-04-30,,394571,"Enterprise, AL",msa,585,AL
2018-05-31,,394571,"Enterprise, AL",msa,585,AL
2018-06-30,,394571,"Enterprise, AL",msa,585,AL
2018-07-31,,394571,"Enterprise, AL",msa,585,AL
2018-08-31,,394571,"Enterprise, AL",msa,585,AL
2018-09-30,,394571,"Enterprise, AL",msa,585,AL
2018-10-31,,394571,"Enterprise, AL",msa,585,AL
2018-11-30,,394571,"Enterprise, AL",msa,585,AL
2018-12-31,,394571,"Enterprise, AL",msa,585,AL
2019-01-31,100.0,394571,"Enterprise, AL",msa,585,AL
2019-02-28,94.0,394571,"Enterprise, AL",msa,585,AL
2019-03-31,83.0,394571,"Enterprise, AL",msa,585,AL
2019-04-30,75.0,394571,"Enterprise, AL",msa,585,AL
2019-05-31,61.0,394571,"Enterprise, AL",msa,585,AL
2019-06-30,58.0,394571,"Enterprise, AL",msa,585,AL
2019-07-31,52.0,394571,"Enterprise, AL",msa,585,AL
2019-08-31,49.0,394571,"Enterprise, AL",msa,585,AL
2019-09-30,50.0,394571,"Enterprise, AL",msa,585,AL
2019-10-31,60.0,394571,"Enterprise, AL",msa,585,AL
2019-11-30,63.0,394571,"Enterprise, AL",msa,585,AL
2019-12-31,57.0,394571,"Enterprise, AL",msa,585,AL
2020-01-31,44.0,394571,"Enterprise, AL",msa,585,AL
2020-02-29,43.0,394571,"Enterprise, AL",msa,585,AL
2020-03-31,40.0,394571,"Enterprise, AL",msa,585,AL
2020-04-30,42.0,394571,"Enterprise, AL",msa,585,AL
2020-05-31,39.0,394571,"Enterprise, AL",msa,585,AL
2020-06-30,32.0,394571,"Enterprise, AL",msa,585,AL
2020-07-31,20.0,394571,"Enterprise, AL",msa,585,AL
2020-08-31,14.0,394571,"Enterprise, AL",msa,585,AL
2020-09-30,15.0,394571,"Enterprise, AL",msa,585,AL
2020-10-31,11.0,394571,"Enterprise, AL",msa,585,AL
2020-11-30,11.0,394571,"Enterprise, AL",msa,585,AL
2020-12-31,9.0,394571,"Enterprise, AL",msa,585,AL
2021-01-31,12.0,394571,"Enterprise, AL",msa,585,AL
2021-02-28,11.0,394571,"Enterprise, AL",msa,585,AL
2021-03-31,9.0,394571,"Enterprise, AL",msa,585,AL
2021-04-30,6.0,394571,"Enterprise, AL",msa,585,AL
2021-05-31,5.0,394571,"Enterprise, AL",msa,585,AL
2021-06-30,4.0,394571,"Enterprise, AL",msa,585,AL
2021-07-31,5.0,394571,"Enterprise, AL",msa,585,AL
2021-08-31,8.0,394571,"Enterprise, AL",msa,585,AL
2021-09-30,11.0,394571,"Enterprise, AL",msa,585,AL
2021-10-31,10.0,394571,"Enterprise, AL",msa,585,AL
2021-11-30,9.0,394571,"Enterprise, AL",msa,585,AL
2021-12-31,9.0,394571,"Enterprise, AL",msa,585,AL
2022-01-31,9.0,394571,"Enterprise, AL",msa,585,AL
2022-02-28,8.0,394571,"Enterprise, AL",msa,585,AL
2022-03-31,5.0,394571,"Enterprise, AL",msa,585,AL
2022-04-30,5.0,394571,"Enterprise, AL",msa,585,AL
2022-05-31,4.0,394571,"Enterprise, AL",msa,585,AL
2022-06-30,4.0,394571,"Enterprise, AL",msa,585,AL
2022-07-31,6.0,394571,"Enterprise, AL",msa,585,AL
2022-08-31,6.0,394571,"Enterprise, AL",msa,585,AL
2022-09-30,6.0,394571,"Enterprise, AL",msa,585,AL
2022-10-31,8.0,394571,"Enterprise, AL",msa,585,AL
2022-11-30,10.0,394571,"Enterprise, AL",msa,585,AL
2022-12-31,15.0,394571,"Enterprise, AL",msa,585,AL
2023-01-31,14.0,394571,"Enterprise, AL",msa,585,AL
2023-02-28,13.0,394571,"Enterprise, AL",msa,585,AL
2023-03-31,8.0,394571,"Enterprise, AL",msa,585,AL
2023-04-30,8.0,394571,"Enterprise, AL",msa,585,AL
2023-05-31,7.0,394571,"Enterprise, AL",msa,585,AL
2023-06-30,6.0,394571,"Enterprise, AL",msa,585,AL
2023-07-31,8.0,394571,"Enterprise, AL",msa,585,AL
2023-08-31,7.0,394571,"Enterprise, AL",msa,585,AL
2023-09-30,9.0,394571,"Enterprise, AL",msa,585,AL
2023-10-31,9.0,394571,"Enterprise, AL",msa,585,AL
2023-11-30,14.0,394571,"Enterprise, AL",msa,585,AL
2023-12-31,20.0,394571,"Enterprise, AL",msa,585,AL
2024-01-31,24.0,394571,"Enterprise, AL",msa,585,AL
2024-02-29,21.0,394571,"Enterprise, AL",msa,585,AL
2024-03-31,13.0,394571,"Enterprise, AL",msa,585,AL
2024-04-30,12.0,394571,"Enterprise, AL",msa,585,AL
2024-05-31,12.0,394571,"Enterprise, AL",msa,585,AL
2024-06-30,15.0,394571,"Enterprise, AL",msa,585,AL
2024-07-31,16.0,394571,"Enterprise, AL",msa,585,AL
2024-08-31,19.0,394571,"Enterprise, AL",msa,585,AL
2024-09-30,25.0,394571,"Enterprise, AL",msa,585,AL
2018-03-31,,394339,"Ashland, OH",msa,586,OH
2018-04-30,,394339,"Ashland, OH",msa,586,OH
2018-05-31,,394339,"Ashland, OH",msa,586,OH
2018-06-30,,394339,"Ashland, OH",msa,586,OH
2018-07-31,,394339,"Ashland, OH",msa,586,OH
2018-08-31,,394339,"Ashland, OH",msa,586,OH
2018-09-30,,394339,"Ashland, OH",msa,586,OH
2018-10-31,,394339,"Ashland, OH",msa,586,OH
2018-11-30,,394339,"Ashland, OH",msa,586,OH
2018-12-31,,394339,"Ashland, OH",msa,586,OH
2019-01-31,,394339,"Ashland, OH",msa,586,OH
2019-02-28,,394339,"Ashland, OH",msa,586,OH
2019-03-31,,394339,"Ashland, OH",msa,586,OH
2019-04-30,,394339,"Ashland, OH",msa,586,OH
2019-05-31,,394339,"Ashland, OH",msa,586,OH
2019-06-30,,394339,"Ashland, OH",msa,586,OH
2019-07-31,,394339,"Ashland, OH",msa,586,OH
2019-08-31,,394339,"Ashland, OH",msa,586,OH
2019-09-30,,394339,"Ashland, OH",msa,586,OH
2019-10-31,,394339,"Ashland, OH",msa,586,OH
2019-11-30,,394339,"Ashland, OH",msa,586,OH
2019-12-31,,394339,"Ashland, OH",msa,586,OH
2020-01-31,,394339,"Ashland, OH",msa,586,OH
2020-02-29,,394339,"Ashland, OH",msa,586,OH
2020-03-31,,394339,"Ashland, OH",msa,586,OH
2020-04-30,,394339,"Ashland, OH",msa,586,OH
2020-05-31,,394339,"Ashland, OH",msa,586,OH
2020-06-30,,394339,"Ashland, OH",msa,586,OH
2020-07-31,,394339,"Ashland, OH",msa,586,OH
2020-08-31,,394339,"Ashland, OH",msa,586,OH
2020-09-30,,394339,"Ashland, OH",msa,586,OH
2020-10-31,,394339,"Ashland, OH",msa,586,OH
2020-11-30,,394339,"Ashland, OH",msa,586,OH
2020-12-31,,394339,"Ashland, OH",msa,586,OH
2021-01-31,,394339,"Ashland, OH",msa,586,OH
2021-02-28,,394339,"Ashland, OH",msa,586,OH
2021-03-31,,394339,"Ashland, OH",msa,586,OH
2021-04-30,,394339,"Ashland, OH",msa,586,OH
2021-05-31,,394339,"Ashland, OH",msa,586,OH
2021-06-30,,394339,"Ashland, OH",msa,586,OH
2021-07-31,,394339,"Ashland, OH",msa,586,OH
2021-08-31,,394339,"Ashland, OH",msa,586,OH
2021-09-30,,394339,"Ashland, OH",msa,586,OH
2021-10-31,,394339,"Ashland, OH",msa,586,OH
2021-11-30,,394339,"Ashland, OH",msa,586,OH
2021-12-31,,394339,"Ashland, OH",msa,586,OH
2022-01-31,,394339,"Ashland, OH",msa,586,OH
2022-02-28,,394339,"Ashland, OH",msa,586,OH
2022-03-31,,394339,"Ashland, OH",msa,586,OH
2022-04-30,,394339,"Ashland, OH",msa,586,OH
2022-05-31,,394339,"Ashland, OH",msa,586,OH
2022-06-30,,394339,"Ashland, OH",msa,586,OH
2022-07-31,,394339,"Ashland, OH",msa,586,OH
2022-08-31,,394339,"Ashland, OH",msa,586,OH
2022-09-30,,394339,"Ashland, OH",msa,586,OH
2022-10-31,,394339,"Ashland, OH",msa,586,OH
2022-11-30,,394339,"Ashland, OH",msa,586,OH
2022-12-31,,394339,"Ashland, OH",msa,586,OH
2023-01-31,,394339,"Ashland, OH",msa,586,OH
2023-02-28,,394339,"Ashland, OH",msa,586,OH
2023-03-31,,394339,"Ashland, OH",msa,586,OH
2023-04-30,,394339,"Ashland, OH",msa,586,OH
2023-05-31,,394339,"Ashland, OH",msa,586,OH
2023-06-30,,394339,"Ashland, OH",msa,586,OH
2023-07-31,,394339,"Ashland, OH",msa,586,OH
2023-08-31,,394339,"Ashland, OH",msa,586,OH
2023-09-30,,394339,"Ashland, OH",msa,586,OH
2023-10-31,,394339,"Ashland, OH",msa,586,OH
2023-11-30,,394339,"Ashland, OH",msa,586,OH
2023-12-31,,394339,"Ashland, OH",msa,586,OH
2024-01-31,,394339,"Ashland, OH",msa,586,OH
2024-02-29,11.0,394339,"Ashland, OH",msa,586,OH
2024-03-31,12.0,394339,"Ashland, OH",msa,586,OH
2024-04-30,9.0,394339,"Ashland, OH",msa,586,OH
2024-05-31,9.0,394339,"Ashland, OH",msa,586,OH
2024-06-30,8.0,394339,"Ashland, OH",msa,586,OH
2024-07-31,8.0,394339,"Ashland, OH",msa,586,OH
2024-08-31,8.0,394339,"Ashland, OH",msa,586,OH
2024-09-30,8.0,394339,"Ashland, OH",msa,586,OH
2018-03-31,,395073,"Scottsboro, AL",msa,587,AL
2018-04-30,,395073,"Scottsboro, AL",msa,587,AL
2018-05-31,,395073,"Scottsboro, AL",msa,587,AL
2018-06-30,,395073,"Scottsboro, AL",msa,587,AL
2018-07-31,,395073,"Scottsboro, AL",msa,587,AL
2018-08-31,,395073,"Scottsboro, AL",msa,587,AL
2018-09-30,,395073,"Scottsboro, AL",msa,587,AL
2018-10-31,,395073,"Scottsboro, AL",msa,587,AL
2018-11-30,,395073,"Scottsboro, AL",msa,587,AL
2018-12-31,,395073,"Scottsboro, AL",msa,587,AL
2019-01-31,,395073,"Scottsboro, AL",msa,587,AL
2019-02-28,,395073,"Scottsboro, AL",msa,587,AL
2019-03-31,,395073,"Scottsboro, AL",msa,587,AL
2019-04-30,,395073,"Scottsboro, AL",msa,587,AL
2019-05-31,,395073,"Scottsboro, AL",msa,587,AL
2019-06-30,,395073,"Scottsboro, AL",msa,587,AL
2019-07-31,,395073,"Scottsboro, AL",msa,587,AL
2019-08-31,,395073,"Scottsboro, AL",msa,587,AL
2019-09-30,,395073,"Scottsboro, AL",msa,587,AL
2019-10-31,,395073,"Scottsboro, AL",msa,587,AL
2019-11-30,,395073,"Scottsboro, AL",msa,587,AL
2019-12-31,,395073,"Scottsboro, AL",msa,587,AL
2020-01-31,,395073,"Scottsboro, AL",msa,587,AL
2020-02-29,,395073,"Scottsboro, AL",msa,587,AL
2020-03-31,,395073,"Scottsboro, AL",msa,587,AL
2020-04-30,,395073,"Scottsboro, AL",msa,587,AL
2020-05-31,,395073,"Scottsboro, AL",msa,587,AL
2020-06-30,,395073,"Scottsboro, AL",msa,587,AL
2020-07-31,,395073,"Scottsboro, AL",msa,587,AL
2020-08-31,,395073,"Scottsboro, AL",msa,587,AL
2020-09-30,,395073,"Scottsboro, AL",msa,587,AL
2020-10-31,,395073,"Scottsboro, AL",msa,587,AL
2020-11-30,,395073,"Scottsboro, AL",msa,587,AL
2020-12-31,,395073,"Scottsboro, AL",msa,587,AL
2021-01-31,,395073,"Scottsboro, AL",msa,587,AL
2021-02-28,,395073,"Scottsboro, AL",msa,587,AL
2021-03-31,,395073,"Scottsboro, AL",msa,587,AL
2021-04-30,,395073,"Scottsboro, AL",msa,587,AL
2021-05-31,,395073,"Scottsboro, AL",msa,587,AL
2021-06-30,,395073,"Scottsboro, AL",msa,587,AL
2021-07-31,,395073,"Scottsboro, AL",msa,587,AL
2021-08-31,,395073,"Scottsboro, AL",msa,587,AL
2021-09-30,,395073,"Scottsboro, AL",msa,587,AL
2021-10-31,,395073,"Scottsboro, AL",msa,587,AL
2021-11-30,,395073,"Scottsboro, AL",msa,587,AL
2021-12-31,,395073,"Scottsboro, AL",msa,587,AL
2022-01-31,,395073,"Scottsboro, AL",msa,587,AL
2022-02-28,,395073,"Scottsboro, AL",msa,587,AL
2022-03-31,,395073,"Scottsboro, AL",msa,587,AL
2022-04-30,,395073,"Scottsboro, AL",msa,587,AL
2022-05-31,,395073,"Scottsboro, AL",msa,587,AL
2022-06-30,,395073,"Scottsboro, AL",msa,587,AL
2022-07-31,,395073,"Scottsboro, AL",msa,587,AL
2022-08-31,,395073,"Scottsboro, AL",msa,587,AL
2022-09-30,,395073,"Scottsboro, AL",msa,587,AL
2022-10-31,,395073,"Scottsboro, AL",msa,587,AL
2022-11-30,,395073,"Scottsboro, AL",msa,587,AL
2022-12-31,,395073,"Scottsboro, AL",msa,587,AL
2023-01-31,,395073,"Scottsboro, AL",msa,587,AL
2023-02-28,,395073,"Scottsboro, AL",msa,587,AL
2023-03-31,,395073,"Scottsboro, AL",msa,587,AL
2023-04-30,,395073,"Scottsboro, AL",msa,587,AL
2023-05-31,,395073,"Scottsboro, AL",msa,587,AL
2023-06-30,,395073,"Scottsboro, AL",msa,587,AL
2023-07-31,,395073,"Scottsboro, AL",msa,587,AL
2023-08-31,,395073,"Scottsboro, AL",msa,587,AL
2023-09-30,,395073,"Scottsboro, AL",msa,587,AL
2023-10-31,,395073,"Scottsboro, AL",msa,587,AL
2023-11-30,,395073,"Scottsboro, AL",msa,587,AL
2023-12-31,,395073,"Scottsboro, AL",msa,587,AL
2024-01-31,,395073,"Scottsboro, AL",msa,587,AL
2024-02-29,,395073,"Scottsboro, AL",msa,587,AL
2024-03-31,33.0,395073,"Scottsboro, AL",msa,587,AL
2024-04-30,27.0,395073,"Scottsboro, AL",msa,587,AL
2024-05-31,27.0,395073,"Scottsboro, AL",msa,587,AL
2024-06-30,23.0,395073,"Scottsboro, AL",msa,587,AL
2024-07-31,26.0,395073,"Scottsboro, AL",msa,587,AL
2024-08-31,32.0,395073,"Scottsboro, AL",msa,587,AL
2024-09-30,41.0,395073,"Scottsboro, AL",msa,587,AL
2018-03-31,,394861,"Milledgeville, GA",msa,588,GA
2018-04-30,,394861,"Milledgeville, GA",msa,588,GA
2018-05-31,,394861,"Milledgeville, GA",msa,588,GA
2018-06-30,,394861,"Milledgeville, GA",msa,588,GA
2018-07-31,,394861,"Milledgeville, GA",msa,588,GA
2018-08-31,,394861,"Milledgeville, GA",msa,588,GA
2018-09-30,,394861,"Milledgeville, GA",msa,588,GA
2018-10-31,,394861,"Milledgeville, GA",msa,588,GA
2018-11-30,,394861,"Milledgeville, GA",msa,588,GA
2018-12-31,,394861,"Milledgeville, GA",msa,588,GA
2019-01-31,,394861,"Milledgeville, GA",msa,588,GA
2019-02-28,,394861,"Milledgeville, GA",msa,588,GA
