RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31
102001,0,United States,country,,225907.0,224931.0,225851.0,227071.0,228125.0,228426.0,229546.0,231381.0,233287.0,235519.0,236788.0,238094.0,238328.0,239181.0,240565.0,241908.0,243886.0,244668.0,246818.0,249124.0,250817.0,248531.0,246704.0,249500.0,257527.0,266337.0,272365.0,276580.0,278251.0,279167.0,280936.0,284327.0,290484.0,295245.0,299790.0,301867.0,304096.0,306375.0,309337.0,313392.0,315201.0,315918.0,318227.0,324148.0,333034.0,339289.0,341113.0,336512.0,330521.0,326534.0,325075.0,321561.0,316977.0,313481.0,316790.0,321659.0,327235.0,331103.0,334236.0,337122.0,338083.0,337816.0,336118.0,333189.0,331566.0,333035.0,337735.0,343106.0,345864.0,348281.0,351233.0,353821.0
394913,1,"New York, NY",msa,NY,387174.0,391891.0,390457.0,392444.0,387353.0,388281.0,388759.0,388149.0,389625.0,387946.0,391465.0,391442.0,392360.0,391703.0,396347.0,402148.0,408491.0,412572.0,414791.0,418144.0,423514.0,426428.0,423237.0,416582.0,416151.0,425544.0,440362.0,456377.0,464194.0,468103.0,470720.0,475474.0,482236.0,484725.0,489901.0,494020.0,500439.0,503752.0,505266.0,504385.0,504986.0,504877.0,507877.0,513628.0,519229.0,524947.0,532014.0,540664.0,542875.0,539155.0,533311.0,528897.0,522077.0,521314.0,521054.0,524371.0,527795.0,534112.0,542361.0,550953.0,562849.0,568479.0,568183.0,564636.0,567550.0,573723.0,575386.0,578291.0,581527.0,593692.0,606099.0,621181.0
753899,2,"Los Angeles, CA",msa,CA,631424.0,626095.0,624865.0,624538.0,621751.0,619735.0,616534.0,622614.0,625876.0,627112.0,628552.0,632681.0,635126.0,636557.0,636704.0,640094.0,646801.0,653415.0,659413.0,663200.0,656586.0,648797.0,646485.0,661162.0,685757.0,706099.0,720402.0,726070.0,729175.0,731477.0,739308.0,750794.0,768898.0,787257.0,800884.0,806988.0,809642.0,812632.0,817330.0,823203.0,834423.0,841638.0,851643.0,861178.0,878052.0,890002.0,893060.0,880472.0,866501.0,852980.0,848274.0,840391.0,830242.0,824983.0,826253.0,833153.0,837333.0,841244.0,849137.0,860805.0,872829.0,878141.0,884927.0,893262.0,895902.0,893921.0,899934.0,909063.0,925773.0,935453.0,944551.0,944416.0
394463,3,"Chicago, IL",msa,IL,217341.0,217204.0,217587.0,220717.0,221122.0,222169.0,224017.0,226688.0,228527.0,227862.0,225496.0,223187.0,222370.0,222902.0,224852.0,226802.0,228340.0,229548.0,231541.0,236924.0,241768.0,239968.0,233811.0,232970.0,240224.0,250551.0,256649.0,258533.0,259594.0,259190.0,260801.0,262059.0,263873.0,265810.0,266569.0,266201.0,264774.0,264667.0,267035.0,268903.0,270769.0,271824.0,274586.0,274499.0,277262.0,279666.0,284003.0,281749.0,277191.0,274340.0,273340.0,274185.0,272438.0,271674.0,272671.0,276104.0,279420.0,281985.0,286078.0,290639.0,294400.0,295671.0,294538.0,294063.0,293046.0,295550.0,297729.0,300024.0,302226.0,304967.0,310065.0,314982.0
394514,4,"Dallas, TX",msa,TX,257656.0,253452.0,251215.0,251670.0,252076.0,251076.0,251125.0,252422.0,255925.0,261155.0,263716.0,265566.0,264656.0,262759.0,262699.0,263460.0,265228.0,266506.0,267086.0,267183.0,269912.0,268862.0,270642.0,275021.0,282760.0,288255.0,292076.0,297284.0,298864.0,298228.0,302872.0,309295.0,318486.0,327851.0,336316.0,343050.0,344669.0,345990.0,348813.0,352485.0,355258.0,358856.0,364426.0,370818.0,384571.0,397940.0,407195.0,406603.0,400917.0,394296.0,388634.0,383429.0,374864.0,368757.0,367771.0,369857.0,372868.0,374880.0,380218.0,384533.0,386521.0,384838.0,381576.0,381382.0,379495.0,381602.0,382889.0,386962.0,389433.0,391672.0,390199.0,388764.0
394692,5,"Houston, TX",msa,TX,222262.0,219386.0,217759.0,218667.0,220010.0,220560.0,220999.0,222036.0,223794.0,227396.0,229669.0,230301.0,230255.0,228418.0,228162.0,228657.0,231427.0,232414.0,234528.0,233356.0,234246.0,232155.0,234395.0,240356.0,247899.0,250687.0,252370.0,257404.0,260748.0,261848.0,264384.0,270310.0,278455.0,284932.0,290020.0,292391.0,293382.0,291608.0,292402.0,297175.0,301746.0,304414.0,308865.0,311038.0,317749.0,323283.0,328729.0,329651.0,324932.0,322211.0,317739.0,316217.0,310500.0,308207.0,308053.0,309229.0,311890.0,313793.0,317026.0,,,320967.0,320509.0,320749.0,318715.0,318803.0,322172.0,324663.0,328746.0,329823.0,333697.0,334181.0
395209,6,"Washington, DC",msa,VA,378624.0,378363.0,380834.0,381422.0,385446.0,385768.0,389474.0,390511.0,393853.0,391405.0,388911.0,386995.0,388103.0,390200.0,394174.0,398379.0,402886.0,402577.0,406014.0,412355.0,418185.0,414505.0,406842.0,410491.0,421261.0,435077.0,440901.0,444136.0,442288.0,439182.0,436017.0,440827.0,447814.0,457258.0,461074.0,462071.0,459903.0,458706.0,462983.0,465137.0,465589.0,460166.0,461907.0,471102.0,486635.0,499068.0,500816.0,493677.0,486245.0,481836.0,482250.0,480038.0,472850.0,468015.0,474000.0,481717.0,492554.0,498554.0,508226.0,509994.0,509801.0,506239.0,508159.0,506788.0,508622.0,504868.0,512078.0,523370.0,537776.0,544509.0,546255.0,546409.0
394974,7,"Philadelphia, PA",msa,PA,211843.0,213140.0,213466.0,214880.0,214261.0,213619.0,214240.0,216807.0,221744.0,221709.0,223064.0,223065.0,224839.0,224536.0,225753.0,228535.0,231574.0,233956.0,235317.0,238278.0,245574.0,243166.0,237917.0,234083.0,241232.0,253276.0,259489.0,263139.0,264914.0,265597.0,266611.0,265463.0,265000.0,265227.0,267828.0,272321.0,277227.0,278573.0,279119.0,280377.0,280609.0,279562.0,277014.0,276971.0,280331.0,286364.0,294155.0,296342.0,297398.0,295291.0,295623.0,295022.0,294532.0,293054.0,293235.0,295378.0,297466.0,301470.0,304547.0,309915.0,313105.0,313697.0,316626.0,318157.0,319745.0,318685.0,319930.0,322538.0,325089.0,328255.0,331186.0,334511.0
394856,8,"Miami, FL",msa,FL,256160.0,256257.0,259649.0,261404.0,261972.0,260226.0,261452.0,264988.0,268367.0,268500.0,267449.0,268594.0,270661.0,272185.0,274363.0,276901.0,277928.0,278251.0,280463.0,285616.0,290232.0,291118.0,290242.0,293211.0,300643.0,307130.0,311850.0,313796.0,318069.0,321865.0,326965.0,330487.0,333836.0,336121.0,339479.0,342735.0,345871.0,347807.0,349947.0,354526.0,360849.0,367445.0,375316.0,383201.0,389703.0,395465.0,398544.0,398821.0,397118.0,398184.0,401805.0,403769.0,400954.0,402121.0,404949.0,413307.0,418400.0,422898.0,426686.0,428516.0,431526.0,436438.0,441487.0,441847.0,441729.0,441747.0,452755.0,463542.0,471229.0,472449.0,474217.0,474388.0
394347,9,"Atlanta, GA",msa,GA,207926.0,208890.0,210132.0,214133.0,211888.0,212509.0,214623.0,217905.0,218774.0,220448.0,222327.0,223404.0,224273.0,224549.0,226293.0,227194.0,228927.0,230961.0,234323.0,237428.0,241419.0,238914.0,237346.0,238077.0,247502.0,255456.0,261051.0,263839.0,265213.0,267248.0,269291.0,272830.0,277110.0,281967.0,289024.0,294009.0,299888.0,305603.0,314604.0,321957.0,326115.0,326058.0,328064.0,331625.0,337607.0,342677.0,346608.0,346578.0,343967.0,340846.0,339487.0,338604.0,336468.0,334168.0,335144.0,337991.0,341462.0,343316.0,348259.0,351542.0,355587.0,355665.0,356079.0,353821.0,349963.0,347921.0,352001.0,357727.0,361137.0,361112.0,363914.0,365888.0
394404,10,"Boston, MA",msa,MA,428624.0,425371.0,426192.0,426531.0,427055.0,427887.0,432210.0,438051.0,438031.0,439467.0,440193.0,441800.0,440787.0,441231.0,444624.0,444990.0,449077.0,450708.0,456530.0,465804.0,476478.0,476578.0,470483.0,468104.0,480604.0,498431.0,509239.0,510926.0,509707.0,508795.0,517599.0,524574.0,538155.0,547995.0,557999.0,563061.0,563564.0,561907.0,561377.0,563065.0,565160.0,562732.0,564798.0,574595.0,595087.0,611456.0,625434.0,625410.0,620871.0,610797.0,605415.0,600792.0,590582.0,580984.0,576633.0,585725.0,599097.0,610608.0,621818.0,632771.0,637735.0,635350.0,634823.0,635849.0,632312.0,632779.0,634277.0,648428.0,648321.0,656975.0,661199.0,667911.0
394976,11,"Phoenix, AZ",msa,AZ,257874.0,256581.0,256156.0,257142.0,257749.0,259916.0,261010.0,263328.0,264028.0,265608.0,267329.0,269592.0,271832.0,273576.0,276144.0,277822.0,280547.0,283311.0,287508.0,292536.0,295113.0,294418.0,294553.0,299692.0,309233.0,317234.0,322087.0,326412.0,329298.0,335199.0,341446.0,349253.0,356463.0,366308.0,375876.0,385855.0,391998.0,399829.0,405074.0,413306.0,418203.0,424686.0,431080.0,440719.0,451545.0,459477.0,464090.0,459875.0,451793.0,442050.0,438394.0,432994.0,426817.0,420853.0,417853.0,418885.0,419329.0,423191.0,427090.0,429865.0,431716.0,431629.0,433300.0,437051.0,438797.0,438860.0,440145.0,444424.0,448992.0,448606.0,446285.0,442186.0
395057,12,"San Francisco, CA",msa,CA,865727.0,859531.0,866994.0,867794.0,857579.0,848065.0,854899.0,867367.0,875033.0,872474.0,872172.0,865114.0,857486.0,855647.0,866134.0,872383.0,873683.0,866126.0,869699.0,869669.0,869762.0,858900.0,864811.0,886745.0,918453.0,943895.0,949664.0,952122.0,949691.0,958890.0,972805.0,990532.0,1020970.0,1047626.0,1070511.0,1074972.0,1069801.0,1067714.0,1064802.0,1067724.0,1055716.0,1059774.0,1076769.0,1112879.0,1157553.0,1184146.0,1188659.0,1152125.0,1105601.0,1087307.0,1087570.0,1088749.0,1057985.0,1025911.0,1001592.0,1013800.0,1026430.0,1043236.0,1052386.0,1062125.0,1073563.0,1088144.0,1095414.0,1111354.0,1089799.0,1065584.0,1060403.0,1095403.0,1134394.0,1147435.0,1143751.0,1150897.0
395025,13,"Riverside, CA",msa,CA,347205.0,348958.0,348322.0,348781.0,345818.0,346803.0,348596.0,351850.0,352343.0,353347.0,354822.0,357087.0,359334.0,363223.0,367388.0,368474.0,368284.0,368891.0,371183.0,374097.0,373009.0,373448.0,376646.0,385655.0,396069.0,406839.0,414430.0,420637.0,425148.0,429389.0,433468.0,440690.0,450354.0,461333.0,470450.0,478893.0,486362.0,490936.0,495738.0,500391.0,509297.0,516157.0,523109.0,529375.0,539300.0,548518.0,551446.0,544450.0,536368.0,530502.0,527211.0,516817.0,509227.0,504116.0,507240.0,509589.0,514608.0,519261.0,522476.0,523183.0,526178.0,526306.0,531284.0,532558.0,536592.0,537238.0,541297.0,548525.0,556576.0,559717.0,560059.0,559802.0
394532,14,"Detroit, MI",msa,MI,166338.0,163405.0,160708.0,160700.0,161022.0,159615.0,161352.0,163623.0,165913.0,167418.0,168589.0,171582.0,172284.0,173534.0,171822.0,172296.0,172376.0,173778.0,173678.0,177312.0,182251.0,178963.0,179091.0,182676.0,192185.0,196631.0,195055.0,197762.0,196164.0,195670.0,193061.0,191956.0,194937.0,201117.0,206570.0,210040.0,211114.0,212875.0,212411.0,213252.0,212243.0,210305.0,210947.0,210374.0,214115.0,217575.0,225104.0,228534.0,227953.0,223613.0,220959.0,219172.0,215563.0,210754.0,212897.0,216036.0,220028.0,220860.0,223972.0,226755.0,227163.0,227377.0,227657.0,226611.0,226078.0,223965.0,226315.0,227977.0,233343.0,236643.0,240453.0,243016.0
395078,15,"Seattle, WA",msa,WA,436618.0,432139.0,429847.0,427812.0,429175.0,431793.0,439703.0,446883.0,453189.0,458731.0,458966.0,456739.0,452951.0,451908.0,455705.0,457471.0,465340.0,469232.0,476944.0,482122.0,487499.0,484524.0,487901.0,494707.0,510879.0,525368.0,536170.0,543144.0,539312.0,542797.0,547833.0,566559.0,583637.0,604623.0,614701.0,623022.0,622495.0,620712.0,621113.0,623476.0,630717.0,628603.0,641152.0,661298.0,691467.0,706152.0,700065.0,681578.0,663476.0,655517.0,657071.0,651399.0,641003.0,632030.0,627053.0,628233.0,626821.0,636819.0,648455.0,658632.0,663027.0,664779.0,668957.0,669804.0,667664.0,660839.0,664361.0,675778.0,692318.0,704561.0,707814.0,710919.0
394865,16,"Minneapolis, MN",msa,MN,244975.0,245731.0,248579.0,250839.0,252111.0,253273.0,255063.0,259442.0,261334.0,262796.0,262780.0,263891.0,265381.0,265173.0,266126.0,267279.0,270434.0,270764.0,272157.0,274248.0,278675.0,277914.0,276486.0,278751.0,286470.0,293300.0,297853.0,300476.0,301585.0,301290.0,300501.0,302703.0,307327.0,312828.0,317938.0,319837.0,322671.0,325459.0,327867.0,328559.0,326744.0,325518.0,325093.0,327329.0,333923.0,340704.0,346774.0,347128.0,345377.0,342482.0,340358.0,337890.0,333508.0,333133.0,332619.0,333949.0,332577.0,335387.0,341807.0,346913.0,351649.0,352026.0,351778.0,348966.0,344678.0,341911.0,343425.0,344714.0,349702.0,351291.0,355078.0,356129.0
395056,17,"San Diego, CA",msa,CA,563240.0,565814.0,563678.0,558601.0,554099.0,557096.0,562385.0,563885.0,565982.0,565370.0,570184.0,568322.0,570138.0,568576.0,572166.0,577523.0,579246.0,583967.0,584402.0,588689.0,586872.0,579901.0,581950.0,593542.0,612448.0,630711.0,639849.0,646237.0,649522.0,651925.0,664093.0,678949.0,696540.0,712816.0,728553.0,736772.0,732731.0,734385.0,740289.0,754110.0,760507.0,767725.0,777732.0,796876.0,819992.0,837043.0,834319.0,819944.0,799870.0,792045.0,788958.0,785244.0,780512.0,776396.0,778637.0,789299.0,801102.0,815414.0,822817.0,834519.0,848273.0,856613.0,857698.0,856093.0,848489.0,846688.0,849649.0,863170.0,875234.0,879772.0,888513.0,890366.0
395148,18,"Tampa, FL",msa,FL,199931.0,199913.0,200071.0,201476.0,202608.0,203604.0,205188.0,206094.0,207595.0,209216.0,211758.0,214030.0,214993.0,215421.0,215745.0,216551.0,218210.0,220802.0,223828.0,226067.0,228439.0,229661.0,230710.0,233159.0,237764.0,243645.0,247795.0,251200.0,252862.0,255779.0,257728.0,260622.0,262926.0,268504.0,275966.0,282106.0,287948.0,292411.0,297660.0,303448.0,309217.0,317619.0,325682.0,334530.0,341542.0,347631.0,353059.0,356319.0,354102.0,351066.0,349599.0,348138.0,345990.0,342267.0,345128.0,348477.0,352167.0,353056.0,353497.0,354946.0,357220.0,356693.0,357036.0,359475.0,361422.0,362626.0,363405.0,366590.0,367743.0,367252.0,367549.0,366773.0
394530,19,"Denver, CO",msa,CO,393315.0,391724.0,392507.0,391856.0,392782.0,392673.0,392579.0,394156.0,395398.0,399269.0,400788.0,404170.0,404416.0,405298.0,406172.0,409020.0,409212.0,411442.0,413767.0,422584.0,424322.0,421232.0,417806.0,424638.0,435760.0,446393.0,454678.0,459049.0,460999.0,458878.0,462686.0,472827.0,489673.0,504688.0,516598.0,523700.0,528851.0,531790.0,533248.0,536782.0,542163.0,548201.0,557611.0,570048.0,586778.0,594983.0,594995.0,589782.0,582974.0,581137.0,576458.0,572254.0,560324.0,551213.0,549858.0,552354.0,557874.0,561423.0,566044.0,567195.0,566791.0,566572.0,568492.0,566306.0,561883.0,558890.0,561253.0,568806.0,573457.0,575186.0,576865.0,577814.0
394358,20,"Baltimore, MD",msa,MD,259258.0,261508.0,261599.0,259375.0,256890.0,256293.0,255360.0,258180.0,261969.0,266103.0,268057.0,268869.0,269359.0,271044.0,271748.0,271721.0,271955.0,272745.0,273973.0,277653.0,285484.0,285136.0,281854.0,278277.0,288688.0,295049.0,302832.0,303375.0,302167.0,300542.0,298938.0,298430.0,293964.0,294887.0,298068.0,300951.0,302514.0,305579.0,311743.0,311255.0,310453.0,309887.0,311058.0,313053.0,315690.0,322296.0,324797.0,323744.0,322418.0,323832.0,322890.0,318499.0,314672.0,313441.0,316657.0,319703.0,324357.0,328671.0,332634.0,337836.0,339665.0,344087.0,342239.0,344508.0,340236.0,342253.0,342818.0,348672.0,351434.0,356211.0,360121.0,361085.0
395121,21,"St. Louis, MO",msa,MO,165625.0,167375.0,169357.0,170139.0,170071.0,172159.0,172372.0,174286.0,172936.0,173071.0,173362.0,172985.0,173679.0,172602.0,174856.0,176246.0,176988.0,177426.0,175344.0,177711.0,180467.0,184332.0,185330.0,187394.0,188916.0,192547.0,194670.0,198042.0,197800.0,194578.0,194115.0,192549.0,194273.0,194508.0,198874.0,202489.0,205292.0,208490.0,208830.0,208912.0,206420.0,205156.0,205829.0,206004.0,209888.0,210488.0,216965.0,218040.0,220890.0,218669.0,218232.0,216652.0,214153.0,210498.0,210995.0,211082.0,215911.0,215727.0,222507.0,226418.0,231728.0,231363.0,228037.0,224326.0,219960.0,218234.0,219627.0,224254.0,228331.0,232254.0,236003.0,241514.0
394943,22,"Orlando, FL",msa,FL,227663.0,228943.0,229421.0,231707.0,232429.0,233262.0,235021.0,235343.0,235761.0,236136.0,238291.0,240948.0,241544.0,242459.0,242875.0,243162.0,245468.0,247727.0,251068.0,251484.0,254567.0,255569.0,257155.0,257786.0,262367.0,265169.0,268318.0,270184.0,273132.0,275594.0,275956.0,278215.0,282207.0,286842.0,293819.0,301313.0,309452.0,314264.0,319289.0,325216.0,331945.0,337048.0,341195.0,348929.0,356177.0,364838.0,369269.0,369209.0,366995.0,362934.0,363201.0,363272.0,360948.0,359074.0,359715.0,365006.0,369201.0,373269.0,375605.0,378743.0,377924.0,377584.0,378362.0,380948.0,383119.0,378850.0,379719.0,382342.0,387730.0,386957.0,387207.0,385916.0
394458,23,"Charlotte, NC",msa,NC,214242.0,214444.0,215004.0,215477.0,215743.0,216825.0,218720.0,221022.0,224619.0,226534.0,229729.0,232197.0,231483.0,233188.0,234456.0,237343.0,239769.0,241255.0,244966.0,245631.0,249522.0,245355.0,245290.0,247183.0,256710.0,262646.0,269014.0,272652.0,274781.0,275787.0,276407.0,279977.0,283608.0,288977.0,292447.0,297168.0,301420.0,308306.0,314572.0,320401.0,325059.0,328907.0,332217.0,333566.0,339789.0,348132.0,356032.0,357369.0,354309.0,351544.0,347387.0,345907.0,340302.0,343563.0,341062.0,344307.0,342934.0,346461.0,352704.0,355474.0,360882.0,358780.0,363081.0,359628.0,357827.0,355510.0,361844.0,369457.0,375197.0,375121.0,377106.0,379856.0
395055,24,"San Antonio, TX",msa,TX,211543.0,210337.0,211122.0,210567.0,211371.0,209963.0,210994.0,212889.0,215210.0,216670.0,217603.0,218924.0,219780.0,219536.0,221478.0,220231.0,221323.0,221160.0,224042.0,226046.0,227841.0,228119.0,228278.0,232950.0,238386.0,244371.0,248142.0,251413.0,252807.0,253031.0,254087.0,255395.0,258916.0,262864.0,268231.0,274202.0,278990.0,283653.0,289001.0,294432.0,297784.0,298430.0,299393.0,303035.0,309674.0,317538.0,322138.0,322040.0,318197.0,316601.0,317775.0,315415.0,312432.0,307454.0,308045.0,306345.0,306027.0,305813.0,305659.0,306804.0,306579.0,306106.0,305919.0,304260.0,306264.0,304568.0,305100.0,304540.0,306741.0,306468.0,305454.0,306697.0
394998,25,"Portland, OR",msa,OR,378377.0,375312.0,377295.0,376064.0,377275.0,374787.0,378322.0,380410.0,383744.0,384926.0,386074.0,386661.0,387467.0,386629.0,389151.0,391364.0,393978.0,396876.0,398810.0,402066.0,402326.0,400501.0,401749.0,406052.0,414640.0,423902.0,432383.0,437319.0,438817.0,441866.0,448452.0,456331.0,465121.0,473863.0,482014.0,486571.0,491660.0,494553.0,499822.0,501746.0,506609.0,507890.0,509276.0,516993.0,525723.0,536122.0,538793.0,539921.0,533617.0,529243.0,524449.0,523161.0,514750.0,505034.0,503001.0,506384.0,513353.0,517486.0,522605.0,528343.0,528268.0,530837.0,529028.0,529004.0,525178.0,520446.0,521072.0,522403.0,529275.0,533139.0,536286.0,537574.0
395045,26,"Sacramento, CA",msa,CA,386949.0,385267.0,383301.0,384812.0,384313.0,385548.0,385688.0,387237.0,392856.0,396964.0,400400.0,399804.0,400848.0,400089.0,400368.0,401060.0,402178.0,402871.0,404094.0,411808.0,416043.0,415700.0,415377.0,422974.0,435668.0,447164.0,454088.0,459473.0,463013.0,466964.0,472059.0,482297.0,493553.0,506780.0,516689.0,523209.0,526697.0,528166.0,530679.0,534891.0,537353.0,540261.0,546551.0,559994.0,570098.0,575549.0,570844.0,566351.0,554966.0,546750.0,537807.0,534998.0,526501.0,523963.0,520492.0,520504.0,519340.0,520977.0,527048.0,536296.0,540377.0,544979.0,546721.0,547044.0,547838.0,546050.0,549818.0,549910.0,552851.0,555620.0,558439.0,558796.0
394982,27,"Pittsburgh, PA",msa,PA,153751.0,153382.0,152307.0,152808.0,154189.0,154084.0,153836.0,152218.0,153439.0,155610.0,157148.0,159056.0,160643.0,160483.0,160285.0,160392.0,160892.0,161303.0,160778.0,163567.0,169996.0,169945.0,168471.0,168010.0,171663.0,176347.0,176635.0,178787.0,177803.0,177243.0,176634.0,181035.0,182527.0,187110.0,190386.0,195852.0,196964.0,196706.0,193951.0,192702.0,191484.0,191844.0,191223.0,190859.0,192471.0,196500.0,199753.0,201965.0,201394.0,198466.0,196664.0,193651.0,190616.0,187290.0,186981.0,188058.0,190336.0,190923.0,196833.0,200284.0,204466.0,203291.0,200420.0,197571.0,196300.0,195549.0,200218.0,203135.0,206625.0,208510.0,208858.0,212596.0
394466,28,"Cincinnati, OH",msa,OH,157282.0,158106.0,160042.0,162058.0,161078.0,161202.0,162694.0,165421.0,166698.0,167207.0,167716.0,168032.0,167692.0,168779.0,168985.0,169612.0,169447.0,171100.0,172298.0,176552.0,177592.0,177114.0,176069.0,178075.0,182757.0,185356.0,188808.0,191030.0,193008.0,191764.0,190756.0,188719.0,191482.0,194211.0,202315.0,206542.0,210984.0,211845.0,214230.0,217680.0,220620.0,220021.0,217916.0,216446.0,218964.0,223685.0,227746.0,227093.0,224518.0,222472.0,222931.0,215371.0,213843.0,209348.0,217248.0,218390.0,227467.0,232922.0,236783.0,239136.0,239748.0,240271.0,241300.0,243023.0,245260.0,243552.0,246310.0,248327.0,250125.0,251664.0,253199.0,259209.0
394355,29,"Austin, TX",msa,TX,312334.0,308430.0,308978.0,307919.0,310114.0,309412.0,306022.0,306572.0,310517.0,318903.0,326752.0,328219.0,325973.0,323435.0,325874.0,327256.0,330194.0,327971.0,331981.0,333960.0,337240.0,335892.0,337101.0,345935.0,355923.0,366152.0,371096.0,377643.0,381605.0,385500.0,399874.0,420968.0,450608.0,466360.0,478768.0,481315.0,482141.0,479211.0,472374.0,474815.0,476838.0,486609.0,496705.0,515311.0,534684.0,552520.0,554199.0,544110.0,525943.0,515106.0,506324.0,498506.0,483339.0,476872.0,467094.0,464550.0,458662.0,460936.0,465071.0,466799.0,468503.0,467901.0,465750.0,460252.0,458608.0,455468.0,458682.0,454854.0,459708.0,461323.0,464239.0,462211.0
394775,30,"Las Vegas, NV",msa,NV,262757.0,265235.0,268589.0,269287.0,270107.0,271114.0,272101.0,274426.0,274046.0,275089.0,273851.0,275043.0,275718.0,277934.0,278826.0,279377.0,280268.0,281744.0,284915.0,287583.0,288307.0,288471.0,290146.0,293481.0,296159.0,298721.0,302419.0,307588.0,310711.0,314649.0,318321.0,323845.0,329195.0,335901.0,342790.0,351106.0,358379.0,363938.0,367993.0,372506.0,378756.0,386115.0,397301.0,408699.0,420367.0,427235.0,429459.0,424398.0,413596.0,404990.0,399878.0,394304.0,387569.0,381780.0,380427.0,382224.0,384520.0,388250.0,390848.0,394080.0,396563.0,396701.0,399620.0,399472.0,402644.0,402349.0,408849.0,412603.0,416605.0,417472.0,418798.0,419474.0
394735,31,"Kansas City, MO",msa,MO,190980.0,191059.0,192080.0,195592.0,196905.0,198490.0,198448.0,202892.0,205682.0,209767.0,210047.0,209112.0,208010.0,206588.0,205270.0,203275.0,203958.0,205928.0,210141.0,215718.0,219009.0,218004.0,216888.0,219947.0,226619.0,234099.0,238282.0,240341.0,238380.0,239252.0,241183.0,242803.0,244591.0,246631.0,249967.0,253141.0,254018.0,256691.0,256818.0,258772.0,259734.0,259678.0,261692.0,265816.0,272227.0,280975.0,287000.0,289140.0,286864.0,284327.0,283035.0,279471.0,276329.0,272908.0,272996.0,272705.0,275391.0,278745.0,283711.0,288397.0,291359.0,291248.0,289553.0,289549.0,289770.0,288702.0,287484.0,286061.0,291953.0,295381.0,301733.0,302076.0
394492,32,"Columbus, OH",msa,OH,177131.0,177502.0,177439.0,179103.0,179252.0,176830.0,177656.0,177474.0,182820.0,185360.0,190172.0,188532.0,186697.0,183478.0,184070.0,184535.0,185032.0,186437.0,187874.0,193394.0,196398.0,197930.0,194826.0,197050.0,202073.0,207257.0,209770.0,210182.0,210223.0,209583.0,208905.0,211936.0,217434.0,224048.0,228400.0,231900.0,236303.0,240379.0,240994.0,240703.0,238816.0,239201.0,237085.0,237550.0,243028.0,251561.0,259742.0,263103.0,260784.0,259177.0,254948.0,254842.0,252885.0,250591.0,253704.0,255087.0,262986.0,266087.0,270118.0,271380.0,273316.0,273342.0,271972.0,267486.0,268078.0,267366.0,271451.0,272950.0,276238.0,279100.0,282173.0,284269.0
394705,34,"Indianapolis, IN",msa,IN,163227.0,163511.0,163626.0,163335.0,163920.0,167295.0,170527.0,172167.0,171761.0,171326.0,171404.0,173770.0,175043.0,176604.0,176223.0,175780.0,177202.0,178998.0,182083.0,184169.0,187107.0,189600.0,189482.0,192525.0,196962.0,202993.0,204309.0,204325.0,204076.0,203187.0,203739.0,203119.0,207219.0,210541.0,216019.0,219584.0,223798.0,226411.0,230120.0,232018.0,234583.0,233337.0,234299.0,235449.0,240936.0,245425.0,251666.0,253882.0,254341.0,252817.0,251623.0,249443.0,245803.0,245345.0,247287.0,249774.0,250101.0,251713.0,254156.0,256684.0,257939.0,259791.0,259348.0,257549.0,255646.0,257349.0,258082.0,261572.0,263467.0,268449.0,271360.0,271532.0
394475,35,"Cleveland, OH",msa,OH,129920.0,131211.0,131531.0,132521.0,132142.0,134758.0,135813.0,137572.0,137624.0,138628.0,138920.0,139564.0,137920.0,136156.0,135139.0,135382.0,134202.0,135282.0,139177.0,144868.0,150270.0,149648.0,147042.0,144812.0,146854.0,151550.0,155590.0,157424.0,159384.0,159523.0,159294.0,157496.0,156203.0,157465.0,159519.0,162306.0,165702.0,166109.0,167862.0,167188.0,169457.0,170532.0,171466.0,170306.0,169232.0,169666.0,174998.0,177758.0,179584.0,176226.0,174429.0,172156.0,173265.0,172895.0,173434.0,173928.0,176437.0,177101.0,179918.0,181250.0,186028.0,185010.0,185517.0,183196.0,182226.0,179093.0,180726.0,183014.0,187482.0,190878.0,195388.0,197513.0
